"unique_id","datetime","country","shape","duration (seconds)","latitude","longitude","GDP (in USD)","Internet Users (percent of total)","Unemployment (percent of total)","Syfy Films (total year)","Year"
444,"2013-10-11 06:13:00","USA","circle","120","41.7297222","-93.6055556","16691517000000.0","71.4","7.400000095367429","27","2013"
445,"2013-10-11 09:05:00","USA","light","15","26.8230556","-80.1388889","16691517000000.0","71.4","7.400000095367429","27","2013"
446,"2013-10-11 16:01:00","CAN","circle","300","43.866667","-79.033333","1842628005830.18","85.8","7.099999904632571","27","2013"
447,"2013-10-11 16:35:00","USA","fireball","600","42.2916667","-85.5872222","16691517000000.0","71.4","7.400000095367429","27","2013"
448,"2013-10-11 19:00:00","USA","unknown","240","38.9716667","-95.2350000","16691517000000.0","71.4","7.400000095367429","27","2013"
449,"2013-10-11 19:00:00","USA","light","0","40.9780556","-81.7822222","16691517000000.0","71.4","7.400000095367429","27","2013"
450,"2013-10-11 19:33:00","USA","light","0","32.7394444","-114.6338889","16691517000000.0","71.4","7.400000095367429","27","2013"
451,"2013-10-11 19:50:00","USA","light","60","44.4905556","-73.1113889","16691517000000.0","71.4","7.400000095367429","27","2013"
452,"2013-10-11 20:00:00","CAN","changing","0","54.203611","-110.306667","1842628005830.18","85.8","7.099999904632571","27","2013"
453,"2013-10-11 20:00:00","USA","circle","300","39.1619444","-84.4569444","16691517000000.0","71.4","7.400000095367429","27","2013"
454,"2013-10-11 20:00:00","USA","fireball","240","39.1619444","-84.4569444","16691517000000.0","71.4","7.400000095367429","27","2013"
455,"2013-10-11 20:00:00","USA","light","7200","26.1416667","-81.7950000","16691517000000.0","71.4","7.400000095367429","27","2013"
456,"2013-10-11 20:00:00","USA","unknown","0","43.4194444","-83.9508333","16691517000000.0","71.4","7.400000095367429","27","2013"
457,"2013-10-11 20:15:00","USA","fireball","60","39.1619444","-84.4569444","16691517000000.0","71.4","7.400000095367429","27","2013"
458,"2013-10-11 20:15:00","USA","fireball","300","38.9458333","-84.6805556","16691517000000.0","71.4","7.400000095367429","27","2013"
459,"2013-10-11 20:20:00","USA","fireball","60","42.4736111","-72.0066667","16691517000000.0","71.4","7.400000095367429","27","2013"
460,"2013-10-11 20:45:00","USA","light","300","33.5966667","-83.8602778","16691517000000.0","71.4","7.400000095367429","27","2013"
461,"2013-10-11 21:00:00","USA","sphere","180","39.7463889","-84.2866667","16691517000000.0","71.4","7.400000095367429","27","2013"
462,"2013-10-11 21:00:00","USA","chevron","90","43.0297222","-76.0047222","16691517000000.0","71.4","7.400000095367429","27","2013"
463,"2013-10-11 22:00:00","USA","light","900","26.9338889","-80.0944444","16691517000000.0","71.4","7.400000095367429","27","2013"
464,"2013-10-11 22:00:00","USA","sphere","300","28.0833333","-80.6083333","16691517000000.0","71.4","7.400000095367429","27","2013"
465,"2013-10-11 22:08:00","USA","sphere","60","45.3561111","-92.6333333","16691517000000.0","71.4","7.400000095367429","27","2013"
466,"2013-10-11 22:10:00","USA","formation","60","41.8800000","-88.0077778","16691517000000.0","71.4","7.400000095367429","27","2013"
467,"2013-10-11 22:18:00","CAN","light","300","45.583333","-72","1842628005830.18","85.8","7.099999904632571","27","2013"
468,"2013-10-11 23:00:00","USA","fireball","10","40.8758333","-81.4025000","16691517000000.0","71.4","7.400000095367429","27","2013"
469,"2013-10-11 23:15:00","USA","fireball","2","42.4566667","-83.9463889","16691517000000.0","71.4","7.400000095367429","27","2013"
470,"1966-10-01 19:00:00","CAN","diamond","300","53.55","-113.5","60358632035.1532","nan","nan","1","1966"
471,"1966-10-01 20:00:00","USA","light","240","42.8863889","-78.8786111","815000000000.0","nan","nan","1","1966"
472,"1966-10-01 22:00:00","USA","light","1200","48.5127778","-122.6113889","815000000000.0","nan","nan","1","1966"
473,"1966-10-01 22:30:00","USA","unknown","60","42.1083333","-91.2850000","815000000000.0","nan","nan","1","1966"
474,"1966-10-01 23:00:00","USA","disk","120","44.5647222","-123.2608333","815000000000.0","nan","nan","1","1966"
475,"1968-10-01 00:00:00","USA","cigar","1200","42.3583333","-71.0602778","942500000000.0","nan","nan","3","1968"
476,"1968-10-01 15:00:00","PER","circle","300","0","0","5736083835.224811","nan","nan","3","1968"
477,"1968-10-01 20:00:00","USA","circle","600","43.3616667","-70.4772222","942500000000.0","nan","nan","3","1968"
478,"1970-10-01 01:00:00","CAN","sphere","180","44.233333","-76.483333","87896095224.4234","nan","nan","1","1970"
479,"1970-10-01 16:00:00","USA","disk","180","40.7141667","-74.0063889","1075884000000.0","nan","nan","1","1970"
480,"1970-10-01 17:30:00","USA","other","14400","36.3727778","-94.2086111","1075884000000.0","nan","nan","1","1970"
481,"1970-10-01 19:00:00","USA","other","900","27.9472222","-82.4586111","1075884000000.0","nan","nan","1","1970"
482,"1970-10-01 21:00:00","USA","disk","300","40.7141667","-74.0063889","1075884000000.0","nan","nan","1","1970"
483,"1971-10-01 22:00:00","USA","disk","180","34.1477778","-118.1436111","1167770000000.0","nan","nan","2","1971"
484,"1972-10-01 01:00:00","USA","unknown","10800","37.9388889","-97.0194444","1282449000000.0","nan","nan","3","1972"
485,"1972-10-01 04:00:00","USA","unknown","600","33.2147222","-97.1327778","1282449000000.0","nan","nan","3","1972"
486,"1972-10-01 20:00:00","USA","disk","1800","31.6261111","-97.5997222","1282449000000.0","nan","nan","3","1972"
487,"1972-10-01 23:00:00","USA","rectangle","900","47.8555556","-121.9697222","1282449000000.0","nan","nan","3","1972"
488,"1972-10-01 00:00:00","USA","unknown","0","44.3977778","-122.7350000","1282449000000.0","nan","nan","3","1972"
489,"1973-10-01 01:00:00","USA","sphere","900","39.7927778","-87.3708333","1428549000000.0","nan","nan","2","1973"
490,"1973-10-01 15:00:00","USA","disk","1800","36.8527778","-75.9783333","1428549000000.0","nan","nan","2","1973"
491,"1973-10-01 20:00:00","USA","light","1200","39.1652778","-86.5263889","1428549000000.0","nan","nan","2","1973"
492,"1973-10-01 21:00:00","USA","cylinder","7200","43.2166667","-123.3405556","1428549000000.0","nan","nan","2","1973"
493,"1973-10-01 21:30:00","USA","disk","7200","36.9086111","-116.7583333","1428549000000.0","nan","nan","2","1973"
494,"1973-10-01 21:30:00","USA","oval","37800","35.1405556","-85.2327778","1428549000000.0","nan","nan","2","1973"
495,"1973-10-01 22:45:00","USA","disk","300","41.2377778","-81.9316667","1428549000000.0","nan","nan","2","1973"
496,"1974-10-01 01:00:00","USA","unknown","600","33.2147222","-97.1327778","1548825000000.0","nan","nan","1","1974"
497,"1974-10-01 18:00:00","USA","sphere","240","40.4188889","-80.5897222","1548825000000.0","nan","nan","1","1974"
498,"1974-10-01 20:00:00","TUR","changing","300","39.92077","32.85411","35599913836.4328","nan","nan","1","1974"
499,"1974-10-01 20:00:00","USA","unknown","2","46.4736111","-93.8986111","1548825000000.0","nan","nan","1","1974"
500,"1974-10-01 21:00:00","USA","light","600","40.7841667","-74.6972222","1548825000000.0","nan","nan","1","1974"
501,"1975-10-01 15:30:00","BEL","sphere","180","0","0","66029811341.45","nan","nan","1","1975"
502,"1975-10-01 22:00:00","USA","changing","1200","33.0580556","-112.0469444","1688923000000.0","nan","nan","1","1975"
503,"1976-10-01 07:00:00","USA","disk","120","40.9636111","-81.3313889","1877587000000.0","nan","nan","1","1976"
504,"1976-10-01 19:00:00","USA","disk","600","43.0986111","-77.4422222","1877587000000.0","nan","nan","1","1976"
505,"1976-10-01 21:00:00","USA","disk","900","28.0611111","-82.3025000","1877587000000.0","nan","nan","1","1976"
506,"1977-10-01 19:00:00","USA","other","360","33.7091667","-117.9527778","2085951000000.0","nan","nan","6","1977"
507,"1977-10-01 22:00:00","USA","other","60","40.5763889","-124.2627778","2085951000000.0","nan","nan","6","1977"
508,"1978-10-01 00:00:00","USA","cone","300","35.9983333","-76.9463889","2356571000000.0","nan","nan","3","1978"
509,"1978-10-01 20:00:00","USA","disk","300","31.0944444","-92.4002778","2356571000000.0","nan","nan","3","1978"
510,"1978-10-01 23:15:00","USA","cylinder","900","40.9852778","-86.8794444","2356571000000.0","nan","nan","3","1978"
511,"1979-10-01 12:00:00","GBR","circle","0","51.394943","-0.19446","438994070309.19104","nan","nan","7","1979"
512,"1979-10-01 16:00:00","USA","disk","1200","33.7922222","-118.3141667","2632143000000.0","nan","nan","7","1979"
513,"1979-10-01 19:00:00","USA","rectangle","120","39.2402778","-76.8397222","2632143000000.0","nan","nan","7","1979"
514,"1979-10-01 21:00:00","USA","light","10","42.8863889","-78.8786111","2632143000000.0","nan","nan","7","1979"
515,"1979-10-01 21:00:00","USA","disk","7200","47.0380556","-122.8994444","2632143000000.0","nan","nan","7","1979"
516,"1979-10-01 21:00:00","USA","disk","300","40.4405556","-79.9961111","2632143000000.0","nan","nan","7","1979"
517,"1979-10-01 23:00:00","USA","light","240","40.3161111","-74.5141667","2632143000000.0","nan","nan","7","1979"
518,"1980-10-01 01:30:00","USA","other","30","37.5483333","-121.9875000","2862505000000.0","nan","nan","5","1980"
519,"1980-10-01 20:00:00","USA","fireball","20","34.1469444","-86.1305556","2862505000000.0","nan","nan","5","1980"
520,"1980-10-01 21:00:00","USA","formation","600","40.2977778","-77.8744444","2862505000000.0","nan","nan","5","1980"
521,"1980-10-01 22:00:00","USA","cigar","180","40.7280556","-74.0780556","2862505000000.0","nan","nan","5","1980"
522,"1980-10-01 23:00:00","USA","disk","0","32.7916667","-93.0555556","2862505000000.0","nan","nan","5","1980"
523,"1981-10-01 20:00:00","USA","oval","2400","43.5688889","-86.0394444","3210956000000.0","nan","nan","4","1981"
524,"1982-10-01 22:10:00","USA","fireball","240","42.9572222","-83.8305556","3344991000000.0","nan","nan","8","1982"
525,"1983-10-01 17:00:00","GBR","sphere","97836000","52.466667","-1.916667","489618008185.539","nan","nan","6","1983"
526,"1983-10-01 20:00:00","USA","unknown","20","42.5611111","-71.5902778","3638137000000.0","nan","nan","6","1983"
527,"1983-10-01 21:00:00","USA","disk","180","35.8966667","-77.5361111","3638137000000.0","nan","nan","6","1983"
528,"1984-10-01 01:00:00","USA","light","600","44.4269444","-124.0675000","4040693000000.0","nan","nan","8","1984"
529,"1984-10-01 20:00:00","USA","light","45","34.2572222","-118.6002778","4040693000000.0","nan","nan","8","1984"
530,"1984-10-01 21:00:00","USA","triangle","180","43.5341667","-70.9102778","4040693000000.0","nan","nan","8","1984"
531,"1985-10-01 00:00:00","USA","triangle","900","27.9375000","-82.2861111","4346734000000.0","nan","nan","6","1985"
532,"1985-10-01 05:30:00","USA","light","240","43.4133333","-86.0794444","4346734000000.0","nan","nan","6","1985"
533,"1985-10-01 05:30:00","USA","sphere","300","34.9852778","-80.5497222","4346734000000.0","nan","nan","6","1985"
534,"1985-10-01 21:30:00","USA","triangle","3600","41.7386111","-80.7700000","4346734000000.0","nan","nan","6","1985"
535,"1985-10-01 21:30:00","USA","other","120","35.423335","-120.618785","4346734000000.0","nan","nan","6","1985"
536,"1985-10-01 22:45:00","USA","sphere","300","38.9716667","-95.2350000","4346734000000.0","nan","nan","6","1985"
537,"1986-10-01 01:00:00","USA","circle","2700","42.2250000","-121.7805556","4590155000000.0","nan","nan","5","1986"
538,"1986-10-01 22:00:00","USA","light","10","40.0638889","-80.7211111","4590155000000.0","nan","nan","5","1986"
539,"1987-10-01 01:00:00","USA","unknown","10","26.7052778","-80.0366667","4870217000000.0","nan","nan","4","1987"
540,"1987-10-01 19:00:00","CAN","sphere","900","46.216667","-63.483333","431316742081.448","nan","nan","4","1987"
541,"1987-10-01 20:00:00","USA","oval","1800","43.2166667","-123.3405556","4870217000000.0","nan","nan","4","1987"
542,"1987-10-01 21:00:00","USA","fireball","1800","43.1488889","-72.3611111","4870217000000.0","nan","nan","4","1987"
543,"1987-10-01 23:00:00","USA","triangle","180","36.0988889","-78.3013889","4870217000000.0","nan","nan","4","1987"
544,"1987-10-01 23:00:00","USA","unknown","0","41.5963889","-73.9113889","4870217000000.0","nan","nan","4","1987"
545,"1989-10-01 16:00:00","USA","disk","180","43.9147222","-113.6125000","5657693000000.0","nan","nan","5","1989"
546,"1989-10-01 18:00:00","USA","oval","300","37.9900000","-84.1797222","5657693000000.0","nan","nan","5","1989"
547,"1989-10-01 20:00:00","USA","circle","300","39.7338889","-90.2288889","5657693000000.0","nan","nan","5","1989"
548,"1989-10-01 20:00:00","USA","oval","300","41.5619444","-73.6030556","5657693000000.0","nan","nan","5","1989"
549,"1989-10-01 21:30:00","USA","rectangle","10","38.6172222","-121.3272222","5657693000000.0","nan","nan","5","1989"
550,"1989-10-01 21:30:00","USA","disk","20","44.8830556","-68.6725000","5657693000000.0","nan","nan","5","1989"
551,"1990-10-01 17:00:00","USA","oval","300","48.0511111","-119.9022222","5979589000000.0","0.784728502","nan","5","1990"
552,"1990-10-01 20:00:00","USA","light","120","33.7358333","-118.2913889","5979589000000.0","0.784728502","nan","5","1990"
553,"1990-10-01 22:15:00","USA","light","1200","42.0969444","-79.2355556","5979589000000.0","0.784728502","nan","5","1990"
554,"1991-10-01 14:45:00","USA","other","900","34.8297222","-82.6016667","6174043000000.0","1.163193726","6.800000190734861","5","1991"
555,"1991-10-01 17:00:00","USA","circle","900","33.7800000","-118.2616667","6174043000000.0","1.163193726","6.800000190734861","5","1991"
556,"1991-10-01 18:00:00","USA","cigar","300","35.7563889","-83.9705556","6174043000000.0","1.163193726","6.800000190734861","5","1991"
557,"1991-10-01 18:30:00","USA","triangle","300","34.7463889","-92.2894444","6174043000000.0","1.163193726","6.800000190734861","5","1991"
558,"1991-10-01 20:30:00","USA","disk","900","36.1325000","-88.5186111","6174043000000.0","1.163193726","6.800000190734861","5","1991"
559,"1991-10-01 21:30:00","USA","cigar","5","36.1750000","-115.1363889","6174043000000.0","1.163193726","6.800000190734861","5","1991"
560,"1991-10-01 22:00:00","USA","other","900","34.7047222","-85.2819444","6174043000000.0","1.163193726","6.800000190734861","5","1991"
561,"1992-10-01 01:30:00","USA","sphere","90","38.812963","-120.030183","6539299000000.0","1.724202539","7.5","5","1992"
562,"1992-10-01 17:30:00","USA","triangle","1200","32.5402778","-82.9038889","6539299000000.0","1.724202539","7.5","5","1992"
563,"1992-10-01 18:00:00","USA","egg","90","37.2152778","-93.2980556","6539299000000.0","1.724202539","7.5","5","1992"
564,"1992-10-01 19:00:00","USA","unknown","20","32.5005556","-94.7402778","6539299000000.0","1.724202539","7.5","5","1992"
565,"1993-10-01 02:00:00","USA","triangle","900","33.4147222","-111.9086111","6878718000000.0","2.271673294","6.900000095367429","7","1993"
566,"1993-10-01 20:00:00","USA","light","7200","40.2986111","-83.0680556","6878718000000.0","2.271673294","6.900000095367429","7","1993"
567,"1993-10-01 20:00:00","USA","light","1800","45.4297222","-108.5325000","6878718000000.0","2.271673294","6.900000095367429","7","1993"
568,"1994-10-01 11:30:00","USA","triangle","1200","36.3377778","-96.8036111","7308755000000.0","4.862780635","6.099999904632571","4","1994"
569,"1994-10-01 13:13:00","USA","disk","15","40.7141667","-74.0063889","7308755000000.0","4.862780635","6.099999904632571","4","1994"
570,"1994-10-01 17:00:00","USA","changing","1200","31.243787","-90.453153","7308755000000.0","4.862780635","6.099999904632571","4","1994"
571,"1994-10-01 20:00:00","USA","changing","300","42.1486111","-72.6083333","7308755000000.0","4.862780635","6.099999904632571","4","1994"
572,"1994-10-01 20:00:00","USA","triangle","3","34.4208333","-119.6972222","7308755000000.0","4.862780635","6.099999904632571","4","1994"
573,"1994-10-01 21:00:00","USA","cigar","600","38.2430556","-93.3816667","7308755000000.0","4.862780635","6.099999904632571","4","1994"
574,"1994-10-01 23:00:00","USA","circle","5","36.1750000","-115.1363889","7308755000000.0","4.862780635","6.099999904632571","4","1994"
575,"1994-10-01 23:30:00","USA","disk","300","40.4436111","-76.4286111","7308755000000.0","4.862780635","6.099999904632571","4","1994"
576,"1995-10-01 12:00:00","USA","unknown","20","41.6611111","-91.5300000","7664060000000.0","9.237088297","5.599999904632571","5","1995"
577,"1995-10-01 14:00:00","USA","unknown","5","45.4208333","-122.6694444","7664060000000.0","9.237088297","5.599999904632571","5","1995"
578,"1995-10-01 16:30:00","USA","unknown","90","45.4208333","-122.6694444","7664060000000.0","9.237088297","5.599999904632571","5","1995"
579,"1995-10-01 17:00:00","USA","disk","300","38.4783333","-82.6380556","7664060000000.0","9.237088297","5.599999904632571","5","1995"
580,"1995-10-01 18:30:00","USA","rectangle","600","40.4619444","-78.2000000","7664060000000.0","9.237088297","5.599999904632571","5","1995"
581,"1995-10-01 21:00:00","GBR","light","60","51.021111","-3.104722","1320255641470.73","1.8951682840000001","8.69400024414063","5","1995"
582,"1995-10-01 21:00:00","USA","unknown","0","38.3566667","-121.9866667","7664060000000.0","9.237088297","5.599999904632571","5","1995"
583,"1995-10-01 22:00:00","USA","other","20","41.5733333","-87.7844444","7664060000000.0","9.237088297","5.599999904632571","5","1995"
584,"1995-10-01 22:00:00","USA","triangle","60","40.6836111","-73.5105556","7664060000000.0","9.237088297","5.599999904632571","5","1995"
585,"1995-10-01 22:30:00","USA","unknown","5400","30.2669444","-97.7427778","7664060000000.0","9.237088297","5.599999904632571","5","1995"
586,"1995-10-01 22:30:00","USA","unknown","0","37.8244444","-122.2305556","7664060000000.0","9.237088297","5.599999904632571","5","1995"
587,"1995-10-01 23:00:00","USA","triangle","600","43.1977778","-70.8741667","7664060000000.0","9.237088297","5.599999904632571","5","1995"
588,"1996-10-01 01:00:00","USA","formation","30","29.7630556","-95.3630556","8100201000000.0","16.41935296","5.400000095367429","9","1996"
589,"1996-10-01 05:30:00","USA","triangle","180","39.2275000","-83.2705556","8100201000000.0","16.41935296","5.400000095367429","9","1996"
590,"1996-10-01 08:00:00","USA","oval","300","40.7141667","-74.0063889","8100201000000.0","16.41935296","5.400000095367429","9","1996"
591,"1996-10-01 17:00:00","USA","sphere","600","37.3230556","-122.0311111","8100201000000.0","16.41935296","5.400000095367429","9","1996"
592,"1996-10-01 18:00:00","USA","sphere","30","32.8338889","-109.7069444","8100201000000.0","16.41935296","5.400000095367429","9","1996"
593,"1996-10-01 22:30:00","USA","fireball","180","30.1577778","-95.4891667","8100201000000.0","16.41935296","5.400000095367429","9","1996"
594,"1997-10-01 00:00:00","USA","triangle","600","47.4736111","-94.8800000","8608515000000.0","21.61640097","4.90000009536743","19","1997"
595,"1997-10-01 01:20:00","USA","rectangle","40","32.9125000","-96.6386111","8608515000000.0","21.61640097","4.90000009536743","19","1997"
596,"1997-10-01 03:00:00","USA","other","300","42.4811111","-74.6108333","8608515000000.0","21.61640097","4.90000009536743","19","1997"
597,"1997-10-01 09:00:00","USA","cigar","120","35.2269444","-80.8433333","8608515000000.0","21.61640097","4.90000009536743","19","1997"
598,"1997-10-01 19:00:00","USA","light","1200","44.5191667","-88.0197222","8608515000000.0","21.61640097","4.90000009536743","19","1997"
599,"1997-10-01 19:00:00","USA","triangle","180","34.6422222","-82.4561111","8608515000000.0","21.61640097","4.90000009536743","19","1997"
600,"1997-10-01 21:00:00","USA","triangle","60","41.6527778","-70.2833333","8608515000000.0","21.61640097","4.90000009536743","19","1997"
601,"1997-10-01 21:30:00","USA","triangle","60","41.1416667","-87.8750000","8608515000000.0","21.61640097","4.90000009536743","19","1997"
602,"1997-10-01 21:30:00","USA","light","60","43.4222222","-123.2972222","8608515000000.0","21.61640097","4.90000009536743","19","1997"
603,"1997-10-01 21:55:00","USA","other","300","36.6913889","-79.8727778","8608515000000.0","21.61640097","4.90000009536743","19","1997"
604,"1997-10-01 22:00:00","USA","triangle","1200","33.0183333","-80.1758333","8608515000000.0","21.61640097","4.90000009536743","19","1997"
605,"1997-10-01 23:15:00","USA","light","60","28.0391667","-81.9500000","8608515000000.0","21.61640097","4.90000009536743","19","1997"
606,"1998-10-01 00:00:00","USA","triangle","120","41.7355556","-111.8336111","9089168000000.0","30.09319659","4.5","13","1998"
607,"1998-10-01 00:10:00","USA","light","5","45.5236111","-122.6750000","9089168000000.0","30.09319659","4.5","13","1998"
608,"1998-10-01 01:30:00","USA","fireball","5","45.2113889","-122.9755556","9089168000000.0","30.09319659","4.5","13","1998"
609,"1998-10-01 02:00:00","USA","disk","180","47.0566667","-122.7000000","9089168000000.0","30.09319659","4.5","13","1998"
610,"1998-10-01 04:30:00","USA","fireball","120","35.2333333","-106.6638889","9089168000000.0","30.09319659","4.5","13","1998"
611,"1998-10-01 05:30:00","USA","light","1800","37.2255556","-107.5975000","9089168000000.0","30.09319659","4.5","13","1998"
612,"1998-10-01 08:00:00","USA","disk","0","40.9480556","-79.7430556","9089168000000.0","30.09319659","4.5","13","1998"
613,"1998-10-01 10:00:00","USA","sphere","420","37.7750000","-122.4183333","9089168000000.0","30.09319659","4.5","13","1998"
614,"1998-10-01 13:30:00","USA","disk","1200","42.0372222","-88.2811111","9089168000000.0","30.09319659","4.5","13","1998"
615,"1998-10-01 16:00:00","USA","fireball","4","32.9594444","-117.2644444","9089168000000.0","30.09319659","4.5","13","1998"
616,"1998-10-01 18:50:00","USA","fireball","7","32.8472222","-117.2733333","9089168000000.0","30.09319659","4.5","13","1998"
617,"1998-10-01 18:56:00","USA","oval","120","42.9955556","-71.4552778","9089168000000.0","30.09319659","4.5","13","1998"
618,"1998-10-01 21:00:00","USA","triangle","60","40.7419444","-95.0380556","9089168000000.0","30.09319659","4.5","13","1998"
619,"1998-10-01 21:00:00","MEX","triangle","900","0","0","502010250656.743","1.265783278","3.5729999542236297","13","1998"
620,"1998-10-01 21:00:00","GBR","fireball","8","53.383333","-2.6","1623564094070.88","13.669983100000001","6.20300006866455","13","1998"
621,"1998-10-01 21:15:00","USA","triangle","900","40.3513889","-90.3244444","9089168000000.0","30.09319659","4.5","13","1998"
622,"1998-10-01 22:30:00","USA","triangle","0","39.9202778","-80.7433333","9089168000000.0","30.09319659","4.5","13","1998"
623,"1998-10-01 23:10:00","USA","other","300","44.7930556","-89.7030556","9089168000000.0","30.09319659","4.5","13","1998"
624,"1999-10-01 00:30:00","USA","fireball","30","29.4238889","-98.4933333","9660624000000.0","35.84872446","4.19999980926514","20","1999"
625,"1999-10-01 01:00:00","USA","light","60","41.8327778","-87.9288889","9660624000000.0","35.84872446","4.19999980926514","20","1999"
626,"1999-10-01 04:00:00","USA","light","25","45.5236111","-122.6750000","9660624000000.0","35.84872446","4.19999980926514","20","1999"
627,"1999-10-01 04:40:00","USA","triangle","300","41.3683333","-82.1077778","9660624000000.0","35.84872446","4.19999980926514","20","1999"
628,"1999-10-01 17:00:00","USA","unknown","5","40.7141667","-74.0063889","9660624000000.0","35.84872446","4.19999980926514","20","1999"
629,"1999-10-01 18:12:00","USA","cigar","120","35.2225000","-97.4391667","9660624000000.0","35.84872446","4.19999980926514","20","1999"
630,"1999-10-01 19:00:00","USA","light","15","36.1750000","-115.1363889","9660624000000.0","35.84872446","4.19999980926514","20","1999"
631,"1999-10-01 20:00:00","USA","unknown","25","25.7738889","-80.1938889","9660624000000.0","35.84872446","4.19999980926514","20","1999"
632,"1999-10-01 22:05:00","USA","chevron","15","39.0911111","-94.4152778","9660624000000.0","35.84872446","4.19999980926514","20","1999"
633,"1999-10-01 23:00:00","BEL","formation","10","51.312374","3.132768","260202429149.798","13.77221446","8.64900016784668","20","1999"
634,"2000-10-01 01:00:00","USA","formation","540","47.3444444","-122.7619444","10284779000000.0","43.07916264","4.0","18","2000"
635,"2000-10-01 01:30:00","USA","disk","600","41.7991667","-85.4191667","10284779000000.0","43.07916264","4.0","18","2000"
636,"2000-10-01 09:00:00","CAN","cigar","600","43.866667","-79.266667","742293448252.643","51.3","6.800000190734861","18","2000"
637,"2000-10-01 13:00:00","CHN","disk","900","31.84694","120.872862","1211346395438.73","1.7759132069999999","4.53000020980835","18","2000"
638,"2000-10-01 14:00:00","USA","light","120","36.9613889","-120.0597222","10284779000000.0","43.07916264","4.0","18","2000"
639,"2000-10-01 18:00:00","USA","sphere","180","37.9577778","-121.2897222","10284779000000.0","43.07916264","4.0","18","2000"
640,"2000-10-01 19:40:00","USA","cigar","20","33.3061111","-111.8405556","10284779000000.0","43.07916264","4.0","18","2000"
641,"2000-10-01 20:00:00","USA","unknown","15","37.5202778","-122.2747222","10284779000000.0","43.07916264","4.0","18","2000"
642,"2000-10-01 20:00:00","USA","unknown","3600","44.3000000","-120.8333333","10284779000000.0","43.07916264","4.0","18","2000"
643,"2000-10-01 20:00:00","GBR","triangle","60","56.15","-3.75","1635441065214.1","26.82175435","5.5619997978210405","18","2000"
644,"2000-10-01 20:00:00","USA","triangle","300","39.0397222","-77.0555556","10284779000000.0","43.07916264","4.0","18","2000"
645,"2000-10-01 20:45:00","USA","triangle","0","35.0844444","-106.6505556","10284779000000.0","43.07916264","4.0","18","2000"
646,"2000-10-01 21:00:00","USA","other","10","30.1658333","-81.7066667","10284779000000.0","43.07916264","4.0","18","2000"
647,"2000-10-01 21:30:00","USA","light","300","38.8338889","-104.8208333","10284779000000.0","43.07916264","4.0","18","2000"
648,"2000-10-01 21:30:00","USA","light","30","40.3461111","-94.8722222","10284779000000.0","43.07916264","4.0","18","2000"
649,"2000-10-01 22:00:00","AUS","light","40","-37.653829","145.517006","415446209885.072","46.75611561","6.28299999237061","18","2000"
650,"2000-10-01 22:00:00","USA","triangle","120","35.6144444","-88.8138889","10284779000000.0","43.07916264","4.0","18","2000"
651,"2000-10-01 23:15:00","USA","diamond","900","42.9047222","-76.3944444","10284779000000.0","43.07916264","4.0","18","2000"
652,"2001-10-01 01:05:00","USA","unknown","1","47.6063889","-122.3308333","10621824000000.0","49.08083159","4.699999809265139","19","2001"
653,"2001-10-01 19:00:00","USA","light","900","39.0997222","-94.5783333","10621824000000.0","49.08083159","4.699999809265139","19","2001"
654,"2001-10-01 20:30:00","USA","triangle","300","44.3147222","-84.7647222","10621824000000.0","49.08083159","4.699999809265139","19","2001"
655,"2001-10-01 20:35:00","USA","oval","10","44.1897222","-70.1408333","10621824000000.0","49.08083159","4.699999809265139","19","2001"
656,"2001-10-01 21:00:00","USA","changing","180","42.8922222","-76.1055556","10621824000000.0","49.08083159","4.699999809265139","19","2001"
657,"2001-10-01 22:00:00","USA","light","30","48.9466667","-122.4508333","10621824000000.0","49.08083159","4.699999809265139","19","2001"
658,"2001-10-01 22:30:00","USA","flash","2","42.6525000","-73.7566667","10621824000000.0","49.08083159","4.699999809265139","19","2001"
659,"2001-10-01 22:30:00","USA","triangle","0","40.7141667","-74.0063889","10621824000000.0","49.08083159","4.699999809265139","19","2001"
660,"2001-10-01 00:00:00","PER","other","6312000","-5.129547","-80.120569","52030158775.4055","7.578762957","7.880000114440921","19","2001"
661,"2002-10-01 00:30:00","USA","circle","1","36.7161111","-77.0683333","10977514000000.0","58.78540388","5.800000190734861","18","2002"
662,"2002-10-01 02:00:00","USA","teardrop","0","40.6766667","-95.8588889","10977514000000.0","58.78540388","5.800000190734861","18","2002"
663,"2002-10-01 03:00:00","USA","oval","420","37.8044444","-122.2697222","10977514000000.0","58.78540388","5.800000190734861","18","2002"
664,"2002-10-01 05:30:00","USA","other","5","48.9202778","-122.3413889","10977514000000.0","58.78540388","5.800000190734861","18","2002"
665,"2002-10-01 05:30:00","USA","fireball","10","48.1172222","-122.7591667","10977514000000.0","58.78540388","5.800000190734861","18","2002"
666,"2002-10-01 05:30:00","USA","sphere","3","47.9130556","-122.0969444","10977514000000.0","58.78540388","5.800000190734861","18","2002"
667,"2002-10-01 05:30:00","USA","circle","330","47.2033333","-122.2391667","10977514000000.0","58.78540388","5.800000190734861","18","2002"
668,"2002-10-01 05:35:00","USA","triangle","15","38.2544444","-104.6086111","10977514000000.0","58.78540388","5.800000190734861","18","2002"
