"unique.id";"datetime";"country";"Year";"WeekDay";"Hour"
32308;2007-03-17 08:00:00;"USA";"2007";"Sáb";"08"
32309;2007-03-17 09:00:00;"USA";"2007";"Sáb";"09"
32310;2007-03-17 09:30:00;"USA";"2007";"Sáb";"09"
32311;2007-03-17 12:00:00;"USA";"2007";"Sáb";"12"
32312;2007-03-17 13:30:00;"USA";"2007";"Sáb";"13"
32313;2007-03-17 14:28:00;"GBR";"2007";"Sáb";"14"
32314;2007-03-17 14:45:00;"USA";"2007";"Sáb";"14"
32315;2007-03-17 15:30:00;"PHL";"2007";"Sáb";"15"
32316;2007-03-17 16:15:00;"CHN";"2007";"Sáb";"16"
32317;2007-03-17 20:30:00;"USA";"2007";"Sáb";"20"
32318;2007-03-17 20:30:00;"USA";"2007";"Sáb";"20"
32319;2007-03-17 21:15:00;"USA";"2007";"Sáb";"21"
32320;2007-03-17 21:55:00;"USA";"2007";"Sáb";"21"
32321;2008-03-17 13:00:00;"USA";"2008";"Seg";"13"
32322;2008-03-17 20:45:00;"USA";"2008";"Seg";"20"
32323;2008-03-17 21:30:00;"USA";"2008";"Seg";"21"
32324;2008-03-17 22:00:00;"USA";"2008";"Seg";"22"
32325;2008-03-17 23:00:00;"USA";"2008";"Seg";"23"
32326;2009-03-17 00:00:00;"USA";"2009";"Ter";"00"
32327;2009-03-17 00:05:00;"USA";"2009";"Ter";"00"
32328;2009-03-17 11:00:00;"USA";"2009";"Ter";"11"
32329;2009-03-17 11:42:00;"USA";"2009";"Ter";"11"
32330;2009-03-17 19:59:00;"USA";"2009";"Ter";"19"
32331;2009-03-17 20:00:00;"USA";"2009";"Ter";"20"
32332;2009-03-17 20:17:00;"USA";"2009";"Ter";"20"
32333;2009-03-17 20:35:00;"USA";"2009";"Ter";"20"
32334;2009-03-17 20:50:00;"USA";"2009";"Ter";"20"
32335;2009-03-17 21:00:00;"USA";"2009";"Ter";"21"
32336;2009-03-17 21:14:00;"USA";"2009";"Ter";"21"
32337;2009-03-17 21:16:00;"USA";"2009";"Ter";"21"
32338;2009-03-17 23:15:00;"USA";"2009";"Ter";"23"
32339;2010-03-17 00:00:00;"USA";"2010";"Qua";"00"
32340;2010-03-17 00:32:00;"USA";"2010";"Qua";"00"
32341;2010-03-17 10:00:00;"USA";"2010";"Qua";"10"
32342;2010-03-17 16:40:00;"USA";"2010";"Qua";"16"
32343;2010-03-17 18:00:00;"IRL";"2010";"Qua";"18"
32344;2010-03-17 19:00:00;"USA";"2010";"Qua";"19"
32345;2010-03-17 20:30:00;"USA";"2010";"Qua";"20"
32346;2010-03-17 21:58:00;"LBN";"2010";"Qua";"21"
32347;2010-03-17 22:00:00;"USA";"2010";"Qua";"22"
32348;2010-03-17 22:01:00;"USA";"2010";"Qua";"22"
32349;2010-03-17 00:00:00;"USA";"2010";"Qua";"00"
32350;2011-03-17 17:30:00;"USA";"2011";"Qui";"17"
32351;2011-03-17 19:00:00;"USA";"2011";"Qui";"19"
32352;2011-03-17 20:25:00;"USA";"2011";"Qui";"20"
32353;2011-03-17 21:15:00;"USA";"2011";"Qui";"21"
32354;2011-03-17 22:35:00;"CAN";"2011";"Qui";"22"
32355;2011-03-17 23:00:00;"USA";"2011";"Qui";"23"
32356;2011-03-17 23:30:00;"USA";"2011";"Qui";"23"
32357;2012-03-17 00:15:00;"USA";"2012";"Sáb";"00"
32358;2012-03-17 08:00:00;"USA";"2012";"Sáb";"08"
32359;2012-03-17 13:00:00;"USA";"2012";"Sáb";"13"
32360;2012-03-17 15:00:00;"USA";"2012";"Sáb";"15"
32361;2012-03-17 17:45:00;"USA";"2012";"Sáb";"17"
32362;2012-03-17 19:15:00;"DEU";"2012";"Sáb";"19"
32363;2012-03-17 19:30:00;"USA";"2012";"Sáb";"19"
32364;2012-03-17 19:57:00;"USA";"2012";"Sáb";"19"
32365;2012-03-17 20:43:00;"USA";"2012";"Sáb";"20"
32366;2012-03-17 20:45:00;"USA";"2012";"Sáb";"20"
32367;2012-03-17 20:45:00;"USA";"2012";"Sáb";"20"
32368;2012-03-17 21:19:00;"USA";"2012";"Sáb";"21"
32369;2012-03-17 21:20:00;"USA";"2012";"Sáb";"21"
32370;2012-03-17 22:00:00;"USA";"2012";"Sáb";"22"
32371;2012-03-17 23:00:00;"USA";"2012";"Sáb";"23"
32372;2012-03-17 23:30:00;"USA";"2012";"Sáb";"23"
32373;2012-03-17 23:30:00;"USA";"2012";"Sáb";"23"
32374;2012-03-17 00:00:00;"SLV";"2012";"Sáb";"00"
32375;2013-03-17 00:16:00;"USA";"2013";"Dom";"00"
32376;2013-03-17 00:50:00;"USA";"2013";"Dom";"00"
32377;2013-03-17 01:00:00;"CAN";"2013";"Dom";"01"
32378;2013-03-17 11:44:00;"USA";"2013";"Dom";"11"
32379;2013-03-17 15:00:00;"USA";"2013";"Dom";"15"
32380;2013-03-17 17:00:00;"USA";"2013";"Dom";"17"
32381;2013-03-17 18:54:00;"USA";"2013";"Dom";"18"
32382;2013-03-17 21:30:00;"USA";"2013";"Dom";"21"
32383;2013-03-17 21:30:00;"USA";"2013";"Dom";"21"
32384;2013-03-17 00:00:00;"USA";"2013";"Dom";"00"
32385;2014-03-17 02:00:00;"USA";"2014";"Seg";"02"
32386;2014-03-17 06:57:00;"USA";"2014";"Seg";"06"
32387;2014-03-17 20:00:00;"IRL";"2014";"Seg";"20"
32388;2014-03-17 20:20:00;"IND";"2014";"Seg";"20"
32389;2014-03-17 20:35:00;"USA";"2014";"Seg";"20"
32390;2014-03-17 20:58:00;"USA";"2014";"Seg";"20"
32391;2014-03-17 21:20:00;"AUS";"2014";"Seg";"21"
32392;2014-03-17 21:40:00;"GRC";"2014";"Seg";"21"
32393;2014-03-17 21:45:00;"IND";"2014";"Seg";"21"
32394;2014-03-17 22:22:00;"USA";"2014";"Seg";"22"
32395;1984-03-18 02:30:00;"USA";"1984";"Dom";"02"
32396;1994-03-18 05:10:00;"USA";"1994";"Sex";"05"
32397;1995-03-18 21:49:00;"USA";"1995";"Sáb";"21"
32398;1995-03-18 21:49:00;"USA";"1995";"Sáb";"21"
32399;1998-03-18 02:00:00;"USA";"1998";"Qua";"02"
32400;1999-03-18 21:10:00;"USA";"1999";"Qui";"21"
32401;2000-03-18 20:20:00;"USA";"2000";"Sáb";"20"
32402;2000-03-18 22:00:00;"USA";"2000";"Sáb";"22"
32403;2000-03-18 22:30:00;"USA";"2000";"Sáb";"22"
32404;2000-03-18 23:45:00;"USA";"2000";"Sáb";"23"
32405;2001-03-18 00:30:00;"USA";"2001";"Dom";"00"
32406;2001-03-18 03:00:00;"USA";"2001";"Dom";"03"
32407;2001-03-18 05:04:00;"USA";"2001";"Dom";"05"
32408;2001-03-18 14:15:00;"USA";"2001";"Dom";"14"
32409;2001-03-18 14:50:00;"USA";"2001";"Dom";"14"
32410;2001-03-18 15:00:00;"USA";"2001";"Dom";"15"
32411;2001-03-18 19:20:00;"USA";"2001";"Dom";"19"
32412;2001-03-18 20:00:00;"USA";"2001";"Dom";"20"
32413;2001-03-18 20:00:00;"CHE";"2001";"Dom";"20"
32414;2001-03-18 20:36:00;"USA";"2001";"Dom";"20"
32415;2001-03-18 21:00:00;"USA";"2001";"Dom";"21"
32416;2001-03-18 21:15:00;"USA";"2001";"Dom";"21"
32417;2001-03-18 21:15:00;"USA";"2001";"Dom";"21"
32418;2001-03-18 21:30:00;"USA";"2001";"Dom";"21"
32419;2001-03-18 21:45:00;"USA";"2001";"Dom";"21"
32420;2001-03-18 22:40:00;"USA";"2001";"Dom";"22"
32421;2001-03-18 23:15:00;"USA";"2001";"Dom";"23"
32422;2001-03-18 00:00:00;"USA";"2001";"Dom";"00"
32423;2002-03-18 03:00:00;"USA";"2002";"Seg";"03"
32424;2002-03-18 16:22:00;"USA";"2002";"Seg";"16"
32425;2002-03-18 16:22:00;"USA";"2002";"Seg";"16"
32426;2002-03-18 20:34:00;"USA";"2002";"Seg";"20"
32427;2002-03-18 22:00:00;"USA";"2002";"Seg";"22"
32428;2002-03-18 22:00:00;"USA";"2002";"Seg";"22"
32429;2003-03-18 04:00:00;"IRQ";"2003";"Ter";"04"
32430;2003-03-18 15:30:00;"GBR";"2003";"Ter";"15"
32431;2003-03-18 20:10:00;"CAN";"2003";"Ter";"20"
32432;2003-03-18 21:10:00;"CAN";"2003";"Ter";"21"
32433;2004-03-18 01:00:00;"USA";"2004";"Qui";"01"
32434;2004-03-18 01:00:00;"USA";"2004";"Qui";"01"
32435;2004-03-18 12:15:00;"USA";"2004";"Qui";"12"
32436;2004-03-18 16:15:00;"AUS";"2004";"Qui";"16"
32437;2004-03-18 17:00:00;"USA";"2004";"Qui";"17"
32438;2004-03-18 18:32:00;"USA";"2004";"Qui";"18"
32439;2004-03-18 20:00:00;"USA";"2004";"Qui";"20"
32440;2004-03-18 21:45:00;"USA";"2004";"Qui";"21"
32441;2004-03-18 22:14:00;"USA";"2004";"Qui";"22"
32442;2005-03-18 01:00:00;"USA";"2005";"Sex";"01"
32443;2005-03-18 13:00:00;"USA";"2005";"Sex";"13"
32444;2005-03-18 14:58:00;"USA";"2005";"Sex";"14"
32445;2005-03-18 19:15:00;"USA";"2005";"Sex";"19"
32446;2005-03-18 20:00:00;"USA";"2005";"Sex";"20"
32447;2005-03-18 21:00:00;"USA";"2005";"Sex";"21"
32448;2005-03-18 22:00:00;"GBR";"2005";"Sex";"22"
32449;2006-03-18 00:05:00;"USA";"2006";"Sáb";"00"
32450;2006-03-18 01:00:00;"USA";"2006";"Sáb";"01"
32451;2006-03-18 06:00:00;"USA";"2006";"Sáb";"06"
32452;2006-03-18 12:40:00;"USA";"2006";"Sáb";"12"
32453;2006-03-18 18:35:00;"USA";"2006";"Sáb";"18"
32454;2006-03-18 19:00:00;"USA";"2006";"Sáb";"19"
32455;2006-03-18 23:00:00;"USA";"2006";"Sáb";"23"
32456;2006-03-18 23:15:00;"USA";"2006";"Sáb";"23"
32457;2006-03-18 23:30:00;"USA";"2006";"Sáb";"23"
32458;2007-03-18 01:00:00;"USA";"2007";"Dom";"01"
32459;2007-03-18 12:00:00;"USA";"2007";"Dom";"12"
32460;2007-03-18 12:00:00;"USA";"2007";"Dom";"12"
32461;2007-03-18 17:30:00;"USA";"2007";"Dom";"17"
32462;2007-03-18 19:00:00;"USA";"2007";"Dom";"19"
32463;2007-03-18 19:00:00;"USA";"2007";"Dom";"19"
32464;2007-03-18 20:10:00;"USA";"2007";"Dom";"20"
32465;2007-03-18 21:08:00;"USA";"2007";"Dom";"21"
32466;2007-03-18 21:32:00;"IRN";"2007";"Dom";"21"
32467;2007-03-18 22:20:00;"USA";"2007";"Dom";"22"
32468;2007-03-18 23:30:00;"USA";"2007";"Dom";"23"
32469;2008-03-18 03:00:00;"USA";"2008";"Ter";"03"
32470;2008-03-18 17:00:00;"USA";"2008";"Ter";"17"
32471;2008-03-18 20:45:00;"USA";"2008";"Ter";"20"
32472;2008-03-18 21:00:00;"USA";"2008";"Ter";"21"
32473;2008-03-18 22:00:00;"USA";"2008";"Ter";"22"
32474;2009-03-18 06:45:00;"USA";"2009";"Qua";"06"
32475;2009-03-18 13:15:00;"USA";"2009";"Qua";"13"
32476;2009-03-18 20:13:00;"USA";"2009";"Qua";"20"
32477;2009-03-18 20:30:00;"USA";"2009";"Qua";"20"
32478;2009-03-18 22:18:00;"USA";"2009";"Qua";"22"
32479;2010-03-18 00:15:00;"USA";"2010";"Qui";"00"
32480;2010-03-18 01:15:00;"USA";"2010";"Qui";"01"
32481;2010-03-18 07:05:00;"USA";"2010";"Qui";"07"
32482;2010-03-18 10:00:00;"USA";"2010";"Qui";"10"
32483;2010-03-18 10:00:00;"USA";"2010";"Qui";"10"
32484;2010-03-18 20:50:00;"USA";"2010";"Qui";"20"
32485;2010-03-18 21:00:00;"USA";"2010";"Qui";"21"
32486;2010-03-18 21:04:00;"USA";"2010";"Qui";"21"
32487;2010-03-18 23:30:00;"USA";"2010";"Qui";"23"
32488;2011-03-18 00:40:00;"USA";"2011";"Sex";"00"
32489;2011-03-18 05:00:00;"USA";"2011";"Sex";"05"
32490;2011-03-18 19:00:00;"USA";"2011";"Sex";"19"
32491;2011-03-18 19:00:00;"USA";"2011";"Sex";"19"
32492;2011-03-18 19:35:00;"USA";"2011";"Sex";"19"
32493;2011-03-18 19:40:00;"USA";"2011";"Sex";"19"
32494;2011-03-18 19:40:00;"USA";"2011";"Sex";"19"
32495;2011-03-18 20:13:00;"AUS";"2011";"Sex";"20"
32496;2011-03-18 20:40:00;"USA";"2011";"Sex";"20"
32497;2011-03-18 23:47:00;"MEX";"2011";"Sex";"23"
32498;2012-03-18 00:01:00;"USA";"2012";"Dom";"00"
32499;2012-03-18 00:30:00;"USA";"2012";"Dom";"00"
32500;2012-03-18 00:40:00;"USA";"2012";"Dom";"00"
32501;2012-03-18 01:00:00;"USA";"2012";"Dom";"01"
32502;2012-03-18 04:45:00;"USA";"2012";"Dom";"04"
32503;2012-03-18 07:00:00;"USA";"2012";"Dom";"07"
32504;2012-03-18 18:00:00;"USA";"2012";"Dom";"18"
32505;2012-03-18 19:15:00;"USA";"2012";"Dom";"19"
32506;2012-03-18 19:40:00;"USA";"2012";"Dom";"19"
32507;2012-03-18 19:50:00;"GBR";"2012";"Dom";"19"
32508;2012-03-18 20:00:00;"USA";"2012";"Dom";"20"
32509;2012-03-18 20:00:00;"USA";"2012";"Dom";"20"
32510;2012-03-18 20:00:00;"USA";"2012";"Dom";"20"
32511;2012-03-18 20:30:00;"USA";"2012";"Dom";"20"
32512;2012-03-18 20:40:00;"USA";"2012";"Dom";"20"
32513;2012-03-18 20:45:00;"USA";"2012";"Dom";"20"
32514;2012-03-18 21:00:00;"USA";"2012";"Dom";"21"
32515;2012-03-18 21:30:00;"USA";"2012";"Dom";"21"
32516;2012-03-18 21:30:00;"USA";"2012";"Dom";"21"
32517;2012-03-18 21:45:00;"USA";"2012";"Dom";"21"
32518;2012-03-18 21:50:00;"USA";"2012";"Dom";"21"
32519;2012-03-18 21:55:00;"USA";"2012";"Dom";"21"
32520;2012-03-18 22:00:00;"USA";"2012";"Dom";"22"
32521;2012-03-18 22:00:00;"USA";"2012";"Dom";"22"
32522;2012-03-18 22:00:00;"USA";"2012";"Dom";"22"
32523;2012-03-18 22:25:00;"USA";"2012";"Dom";"22"
32524;2012-03-18 22:30:00;"USA";"2012";"Dom";"22"
32525;2012-03-18 23:00:00;"USA";"2012";"Dom";"23"
32526;2013-03-18 00:00:00;"USA";"2013";"Seg";"00"
32527;2013-03-18 23:35:00;"USA";"2013";"Seg";"23"
32528;2014-03-18 00:01:00;"USA";"2014";"Ter";"00"
32529;2014-03-18 03:00:00;"USA";"2014";"Ter";"03"
32530;2014-03-18 10:10:00;"USA";"2014";"Ter";"10"
32531;2014-03-18 16:15:00;"USA";"2014";"Ter";"16"
32532;2014-03-18 19:30:00;"MEX";"2014";"Ter";"19"
32533;2014-03-18 19:58:00;"IRL";"2014";"Ter";"19"
32534;2014-03-18 20:00:00;"USA";"2014";"Ter";"20"
32535;2014-03-18 20:00:00;"GBR";"2014";"Ter";"20"
32536;2014-03-18 20:35:00;"USA";"2014";"Ter";"20"
32537;2014-03-18 20:45:00;"USA";"2014";"Ter";"20"
32538;2014-03-18 20:50:00;"NZL";"2014";"Ter";"20"
32539;2014-03-18 20:50:00;"IND";"2014";"Ter";"20"
32540;2014-03-18 21:15:00;"CAN";"2014";"Ter";"21"
32541;2014-03-18 21:25:00;"USA";"2014";"Ter";"21"
32542;2014-03-18 21:30:00;"USA";"2014";"Ter";"21"
32543;2014-03-18 22:25:00;"CAN";"2014";"Ter";"22"
32544;2014-03-18 23:40:00;"USA";"2014";"Ter";"23"
32545;2014-03-18 23:44:00;"USA";"2014";"Ter";"23"
32546;1977-03-19 19:00:00;"USA";"1977";"Sáb";"19"
32547;1977-03-19 20:30:00;"USA";"1977";"Sáb";"20"
32548;1991-03-19 02:00:00;"MEX";"1991";"Ter";"02"
32549;1995-03-19 19:30:00;"USA";"1995";"Dom";"19"
32550;1995-03-19 20:00:00;"USA";"1995";"Dom";"20"
32551;1995-03-19 20:31:00;"USA";"1995";"Dom";"20"
32552;1996-03-19 20:30:00;"USA";"1996";"Ter";"20"
32553;1997-03-19 20:45:00;"USA";"1997";"Qua";"20"
32554;1998-03-19 19:00:00;"USA";"1998";"Qui";"19"
32555;1998-03-19 23:00:00;"USA";"1998";"Qui";"23"
32556;1999-03-19 07:00:00;"USA";"1999";"Sex";"07"
32557;1999-03-19 16:20:00;"USA";"1999";"Sex";"16"
32558;1999-03-19 19:15:00;"USA";"1999";"Sex";"19"
32559;1999-03-19 23:30:00;"USA";"1999";"Sex";"23"
32560;2000-03-19 08:10:00;"USA";"2000";"Dom";"08"
32561;2000-03-19 09:05:00;"USA";"2000";"Dom";"09"
32562;2000-03-19 21:00:00;"USA";"2000";"Dom";"21"
32563;2000-03-19 21:30:00;"USA";"2000";"Dom";"21"
32564;2000-03-19 22:30:00;"USA";"2000";"Dom";"22"
32565;2000-03-19 23:35:00;"USA";"2000";"Dom";"23"
32566;2001-03-19 01:46:00;"USA";"2001";"Seg";"01"
32567;2001-03-19 13:00:00;"CAN";"2001";"Seg";"13"
32568;2001-03-19 18:01:00;"USA";"2001";"Seg";"18"
32569;2001-03-19 18:50:00;"USA";"2001";"Seg";"18"
32570;2001-03-19 19:10:00;"USA";"2001";"Seg";"19"
32571;2001-03-19 19:15:00;"USA";"2001";"Seg";"19"
32572;2001-03-19 19:29:00;"USA";"2001";"Seg";"19"
32573;2001-03-19 20:00:00;"USA";"2001";"Seg";"20"
32574;2001-03-19 21:00:00;"USA";"2001";"Seg";"21"
32575;2001-03-19 21:00:00;"USA";"2001";"Seg";"21"
32576;2001-03-19 22:56:00;"USA";"2001";"Seg";"22"
32577;2001-03-19 23:59:00;"USA";"2001";"Seg";"23"
32578;2002-03-19 04:00:00;"GBR";"2002";"Ter";"04"
32579;2002-03-19 08:05:00;"USA";"2002";"Ter";"08"
32580;2002-03-19 14:00:00;"USA";"2002";"Ter";"14"
32581;2002-03-19 14:06:00;"USA";"2002";"Ter";"14"
32582;2002-03-19 19:30:00;"USA";"2002";"Ter";"19"
32583;2002-03-19 19:32:00;"USA";"2002";"Ter";"19"
32584;2003-03-19 04:15:00;"CAN";"2003";"Qua";"04"
32585;2003-03-19 08:50:00;"AUS";"2003";"Qua";"08"
32586;2003-03-19 21:00:00;"USA";"2003";"Qua";"21"
32587;2003-03-19 21:25:00;"USA";"2003";"Qua";"21"
32588;2004-03-19 00:30:00;"USA";"2004";"Sex";"00"
32589;2004-03-19 01:00:00;"USA";"2004";"Sex";"01"
32590;2004-03-19 02:00:00;"USA";"2004";"Sex";"02"
32591;2004-03-19 05:30:00;"CAN";"2004";"Sex";"05"
32592;2004-03-19 12:10:00;"USA";"2004";"Sex";"12"
32593;2004-03-19 12:10:00;"USA";"2004";"Sex";"12"
32594;2004-03-19 16:00:00;"CRI";"2004";"Sex";"16"
32595;2004-03-19 19:00:00;"USA";"2004";"Sex";"19"
32596;2004-03-19 20:03:00;"USA";"2004";"Sex";"20"
32597;2004-03-19 20:30:00;"CAN";"2004";"Sex";"20"
32598;2004-03-19 20:50:00;"CAN";"2004";"Sex";"20"
32599;2004-03-19 20:50:00;"CAN";"2004";"Sex";"20"
32600;2004-03-19 21:00:00;"CAN";"2004";"Sex";"21"
32601;2004-03-19 21:40:00;"USA";"2004";"Sex";"21"
32602;2004-03-19 22:30:00;"CAN";"2004";"Sex";"22"
32603;2004-03-19 22:30:00;"CAN";"2004";"Sex";"22"
32604;2004-03-19 23:10:00;"USA";"2004";"Sex";"23"
32605;2004-03-19 23:15:00;"USA";"2004";"Sex";"23"
32606;2004-03-19 23:15:00;"USA";"2004";"Sex";"23"
32607;2004-03-19 23:30:00;"USA";"2004";"Sex";"23"
32608;2005-03-19 14:20:00;"USA";"2005";"Sáb";"14"
32609;2005-03-19 19:45:00;"USA";"2005";"Sáb";"19"
32610;2005-03-19 20:00:00;"USA";"2005";"Sáb";"20"
32611;2005-03-19 20:00:00;"BEL";"2005";"Sáb";"20"
32612;2005-03-19 20:05:00;"USA";"2005";"Sáb";"20"
32613;2005-03-19 20:30:00;"USA";"2005";"Sáb";"20"
32614;2005-03-19 20:45:00;"USA";"2005";"Sáb";"20"
32615;2005-03-19 21:35:00;"USA";"2005";"Sáb";"21"
32616;2005-03-19 22:00:00;"GBR";"2005";"Sáb";"22"
32617;2005-03-19 23:00:00;"USA";"2005";"Sáb";"23"
32618;2006-03-19 00:00:00;"USA";"2006";"Dom";"00"
32619;2006-03-19 08:30:00;"USA";"2006";"Dom";"08"
32620;2006-03-19 08:45:00;"USA";"2006";"Dom";"08"
32621;2006-03-19 20:30:00;"USA";"2006";"Dom";"20"
32622;2006-03-19 22:45:00;"USA";"2006";"Dom";"22"
32623;2006-03-19 23:00:00;"GBR";"2006";"Dom";"23"
32624;2006-03-19 23:20:00;"USA";"2006";"Dom";"23"
32625;2006-03-19 23:30:00;"USA";"2006";"Dom";"23"
32626;2006-03-19 23:53:00;"USA";"2006";"Dom";"23"
32627;2007-03-19 08:00:00;"USA";"2007";"Seg";"08"
32628;2007-03-19 09:22:00;"USA";"2007";"Seg";"09"
32629;2007-03-19 09:45:00;"USA";"2007";"Seg";"09"
32630;2007-03-19 11:22:00;"USA";"2007";"Seg";"11"
32631;2007-03-19 15:00:00;"USA";"2007";"Seg";"15"
32632;2007-03-19 18:00:00;"GBR";"2007";"Seg";"18"
32633;2007-03-19 20:15:00;"USA";"2007";"Seg";"20"
32634;2008-03-19 03:52:00;"USA";"2008";"Qua";"03"
32635;2008-03-19 05:28:00;"USA";"2008";"Qua";"05"
32636;2008-03-19 07:20:00;"USA";"2008";"Qua";"07"
32637;2008-03-19 19:45:00;"USA";"2008";"Qua";"19"
32638;2008-03-19 19:45:00;"USA";"2008";"Qua";"19"
32639;2008-03-19 20:40:00;"GBR";"2008";"Qua";"20"
32640;2008-03-19 20:52:00;"USA";"2008";"Qua";"20"
32641;2008-03-19 23:30:00;"USA";"2008";"Qua";"23"
32642;2009-03-19 01:20:00;"USA";"2009";"Qui";"01"
32643;2009-03-19 06:15:00;"USA";"2009";"Qui";"06"
32644;2009-03-19 06:20:00;"USA";"2009";"Qui";"06"
32645;2009-03-19 12:22:00;"USA";"2009";"Qui";"12"
32646;2009-03-19 21:00:00;"USA";"2009";"Qui";"21"
32647;2009-03-19 21:00:00;"USA";"2009";"Qui";"21"
32648;2009-03-19 22:00:00;"USA";"2009";"Qui";"22"
32649;2009-03-19 23:00:00;"USA";"2009";"Qui";"23"
32650;2009-03-19 23:05:00;"USA";"2009";"Qui";"23"
32651;2009-03-19 23:43:00;"USA";"2009";"Qui";"23"
32652;2010-03-19 10:00:00;"USA";"2010";"Sex";"10"
32653;2010-03-19 11:00:00;"USA";"2010";"Sex";"11"
32654;2010-03-19 11:34:00;"USA";"2010";"Sex";"11"
32655;2010-03-19 17:45:00;"USA";"2010";"Sex";"17"
32656;2010-03-19 19:00:00;"USA";"2010";"Sex";"19"
32657;2010-03-19 20:05:00;"USA";"2010";"Sex";"20"
32658;2010-03-19 20:15:00;"USA";"2010";"Sex";"20"
32659;2010-03-19 21:16:00;"USA";"2010";"Sex";"21"
32660;2010-03-19 21:25:00;"USA";"2010";"Sex";"21"
32661;2010-03-19 22:00:00;"USA";"2010";"Sex";"22"
32662;2010-03-19 22:00:00;"USA";"2010";"Sex";"22"
32663;2010-03-19 22:30:00;"USA";"2010";"Sex";"22"
32664;2010-03-19 23:00:00;"USA";"2010";"Sex";"23"
32665;2011-03-19 03:40:00;"USA";"2011";"Sáb";"03"
32666;2011-03-19 19:45:00;"USA";"2011";"Sáb";"19"
32667;2011-03-19 20:00:00;"USA";"2011";"Sáb";"20"
32668;2011-03-19 20:00:00;"USA";"2011";"Sáb";"20"
32669;2011-03-19 20:50:00;"USA";"2011";"Sáb";"20"
32670;2011-03-19 21:00:00;"USA";"2011";"Sáb";"21"
32671;2011-03-19 21:30:00;"USA";"2011";"Sáb";"21"
32672;2011-03-19 21:30:00;"USA";"2011";"Sáb";"21"
32673;2011-03-19 21:30:00;"USA";"2011";"Sáb";"21"
32674;2011-03-19 22:00:00;"USA";"2011";"Sáb";"22"
32675;2011-03-19 22:30:00;"USA";"2011";"Sáb";"22"
32676;2011-03-19 23:45:00;"USA";"2011";"Sáb";"23"
32677;2011-03-19 23:45:00;"CAN";"2011";"Sáb";"23"
32678;2012-03-19 00:20:00;"USA";"2012";"Seg";"00"
32679;2012-03-19 00:20:00;"USA";"2012";"Seg";"00"
32680;2012-03-19 00:30:00;"USA";"2012";"Seg";"00"
32681;2012-03-19 01:00:00;"USA";"2012";"Seg";"01"
32682;2012-03-19 05:00:00;"USA";"2012";"Seg";"05"
32683;2012-03-19 06:20:00;"USA";"2012";"Seg";"06"
32684;2012-03-19 08:30:00;"USA";"2012";"Seg";"08"
32685;2012-03-19 10:27:00;"USA";"2012";"Seg";"10"
32686;2012-03-19 15:00:00;"USA";"2012";"Seg";"15"
32687;2012-03-19 19:00:00;"USA";"2012";"Seg";"19"
32688;2012-03-19 19:30:00;"USA";"2012";"Seg";"19"
32689;2012-03-19 20:00:00;"USA";"2012";"Seg";"20"
32690;2012-03-19 20:20:00;"USA";"2012";"Seg";"20"
32691;2012-03-19 22:00:00;"USA";"2012";"Seg";"22"
32692;2012-03-19 22:00:00;"USA";"2012";"Seg";"22"
32693;2012-03-19 22:30:00;"USA";"2012";"Seg";"22"
32694;2012-03-19 23:00:00;"USA";"2012";"Seg";"23"
32695;2012-03-19 23:15:00;"USA";"2012";"Seg";"23"
32696;2013-03-19 03:06:00;"USA";"2013";"Ter";"03"
32697;2013-03-19 08:00:00;"USA";"2013";"Ter";"08"
32698;2013-03-19 21:00:00;"USA";"2013";"Ter";"21"
32699;2013-03-19 23:00:00;"USA";"2013";"Ter";"23"
32700;2014-03-19 00:40:00;"USA";"2014";"Qua";"00"
32701;2014-03-19 01:49:00;"AUS";"2014";"Qua";"01"
32702;2014-03-19 02:00:00;"USA";"2014";"Qua";"02"
32703;2014-03-19 02:00:00;"USA";"2014";"Qua";"02"
32704;2014-03-19 04:45:00;"USA";"2014";"Qua";"04"
32705;2014-03-19 06:00:00;"USA";"2014";"Qua";"06"
32706;2014-03-19 07:40:00;"CAN";"2014";"Qua";"07"
32707;2014-03-19 11:00:00;"USA";"2014";"Qua";"11"
32708;2014-03-19 18:00:00;"USA";"2014";"Qua";"18"
32709;2014-03-19 19:00:00;"USA";"2014";"Qua";"19"
32710;2014-03-19 21:00:00;"USA";"2014";"Qua";"21"
32711;2014-03-19 21:20:00;"USA";"2014";"Qua";"21"
32712;2014-03-19 21:30:00;"USA";"2014";"Qua";"21"
32713;2014-03-19 21:45:00;"USA";"2014";"Qua";"21"
32714;2014-03-19 21:50:00;"USA";"2014";"Qua";"21"
32715;2014-03-19 22:00:00;"USA";"2014";"Qua";"22"
32716;2014-03-19 22:00:00;"USA";"2014";"Qua";"22"
32717;2014-03-19 22:20:00;"USA";"2014";"Qua";"22"
32718;2014-03-19 22:26:00;"USA";"2014";"Qua";"22"
32719;2014-03-19 22:46:00;"COL";"2014";"Qua";"22"
32720;2014-03-19 23:15:00;"USA";"2014";"Qua";"23"
32721;2014-03-19 23:30:00;"USA";"2014";"Qua";"23"
32722;1972-03-20 17:30:00;"USA";"1972";"Seg";"17"
32723;1974-03-20 15:30:00;"AUS";"1974";"Qua";"15"
32724;1975-03-20 16:00:00;"USA";"1975";"Qui";"16"
32725;1976-03-20 23:30:00;"USA";"1976";"Sáb";"23"
32726;1977-03-20 11:00:00;"USA";"1977";"Dom";"11"
