"year","country","value"
1997,"CEB",9.158065713121589
1998,"CEB",8.935474339825081
1999,"CEB",10.3741517018764
2000,"CEB",12.416447238166699
2001,"CEB",13.1976720103124
2002,"CEB",13.712836923974303
2003,"CEB",12.913949645734402
2004,"CEB",12.9093951776325
2005,"CEB",12.022720783136899
2006,"CEB",10.0922429872361
2007,"CEB",7.802845395936509
2008,"CEB",6.6024264956117795
2009,"CEB",8.483959961433541
2010,"CEB",9.90079449257055
2011,"CEB",9.78572039800117
2012,"CEB",9.97458950904417
2013,"CEB",10.0419649563331
2014,"CEB",8.942656986060381
2015,"CEB",7.81303969319517
2016,"CEB",6.7339041071820995
1991,"CHE",1.77699995040894
1992,"CHE",2.8110001087188703
1993,"CHE",3.7170000076293905
1994,"CHE",3.87899994850159
1995,"CHE",3.32699990272522
1996,"CHE",3.70499992370605
1997,"CHE",4.2039999961853
1998,"CHE",3.59699988365173
1999,"CHE",3.1449999809265097
2000,"CHE",2.6659998893737797
2001,"CHE",2.49000000953674
2002,"CHE",2.92400002479553
2003,"CHE",4.11600017547607
2004,"CHE",4.31599998474121
2005,"CHE",4.4369997978210405
2006,"CHE",4.0
2007,"CHE",3.6519999504089395
2008,"CHE",3.3499999046325697
2009,"CHE",4.11600017547607
2010,"CHE",4.544000148773191
2011,"CHE",4.037000179290771
2012,"CHE",4.18599987030029
2013,"CHE",4.388999938964839
2014,"CHE",4.53599977493286
2015,"CHE",4.5489997863769505
2016,"CHE",4.58300018310547
1991,"CHI",9.48600006103516
1992,"CHI",9.36800003051758
1993,"CHI",9.52400016784668
1994,"CHI",8.93900012969971
1995,"CHI",8.75800037384033
1996,"CHI",8.83899974822998
1997,"CHI",8.49100017547607
1998,"CHI",8.538999557495119
1999,"CHI",8.52099990844727
2000,"CHI",8.35700035095215
2001,"CHI",8.82199954986572
2002,"CHI",8.89700031280518
2003,"CHI",8.88199996948242
2004,"CHI",8.45899963378906
2005,"CHI",8.63399982452393
2006,"CHI",8.47900009155273
2007,"CHI",8.46700000762939
2008,"CHI",9.3439998626709
2009,"CHI",10.4870004653931
2010,"CHI",8.91199970245361
2011,"CHI",9.218000411987301
2012,"CHI",9.552000045776369
2013,"CHI",9.23900032043457
2014,"CHI",8.92599964141846
2015,"CHI",8.84700012207031
2016,"CHI",8.68200016021729
1991,"CHL",5.300000190734861
1992,"CHL",4.40000009536743
1993,"CHL",4.5
1994,"CHL",5.900000095367429
1995,"CHL",4.699999809265139
1996,"CHL",6.3260002136230495
1997,"CHL",6.118000030517581
1998,"CHL",6.33699989318848
1999,"CHL",9.8129997253418
2000,"CHL",9.16199970245361
2001,"CHL",9.12800025939941
2002,"CHL",8.94400024414063
2003,"CHL",8.49699974060059
2004,"CHL",8.8100004196167
2005,"CHL",8.00399971008301
2006,"CHL",7.68900012969971
2007,"CHL",7.1360001564025906
2008,"CHL",7.7960000038147
2009,"CHL",9.68900012969971
2010,"CHL",8.14200019836426
2011,"CHL",7.11899995803833
2012,"CHL",6.43200016021729
2013,"CHL",5.93200016021729
2014,"CHL",6.389999866485599
2015,"CHL",6.212999820709231
2016,"CHL",6.56599998474121
1991,"CHN",4.8899998664856
1992,"CHN",4.3899998664856
1993,"CHN",4.32999992370605
1994,"CHN",4.34000015258789
1995,"CHN",4.550000190734861
1996,"CHN",4.59000015258789
1997,"CHN",4.59999990463257
1998,"CHN",4.730000019073491
1999,"CHN",4.699999809265139
2000,"CHN",4.53000020980835
2001,"CHN",4.53000020980835
2002,"CHN",4.40999984741211
