"Year";"Coutry";"WeakDay";"Hour";"x"
"2006";"USA";"Ter";"21";49
"2007";"USA";"Ter";"21";72
"2008";"USA";"Ter";"21";69
"2009";"USA";"Ter";"21";89
"2010";"USA";"Ter";"21";81
"2011";"USA";"Ter";"21";76
"2012";"USA";"Ter";"21";138
"2013";"USA";"Ter";"21";141
"2014";"USA";"Ter";"21";43
"2010";"VNM";"Ter";"21";1
"2001";"ZAF";"Ter";"21";1
"2002";"ZAF";"Ter";"21";1
"2008";"ZAF";"Ter";"21";1
"2013";"ALB";"Dom";"22";1
"1997";"AUS";"Dom";"22";1
"2000";"AUS";"Dom";"22";3
"2001";"AUS";"Dom";"22";1
"2002";"AUS";"Dom";"22";1
"2005";"AUS";"Dom";"22";2
"2011";"AUS";"Dom";"22";1
"2002";"BRN";"Dom";"22";1
"1970";"CAN";"Dom";"22";1
"1973";"CAN";"Dom";"22";1
"1975";"CAN";"Dom";"22";1
"1991";"CAN";"Dom";"22";2
"1994";"CAN";"Dom";"22";1
"1997";"CAN";"Dom";"22";2
"1998";"CAN";"Dom";"22";3
"1999";"CAN";"Dom";"22";1
"2000";"CAN";"Dom";"22";2
"2001";"CAN";"Dom";"22";4
"2002";"CAN";"Dom";"22";7
"2003";"CAN";"Dom";"22";1
"2004";"CAN";"Dom";"22";8
"2005";"CAN";"Dom";"22";4
"2006";"CAN";"Dom";"22";4
"2007";"CAN";"Dom";"22";5
"2009";"CAN";"Dom";"22";2
"2010";"CAN";"Dom";"22";3
"2011";"CAN";"Dom";"22";3
"2012";"CAN";"Dom";"22";10
"2013";"CAN";"Dom";"22";8
"2014";"CAN";"Dom";"22";2
"2003";"CHE";"Dom";"22";1
"2010";"DNK";"Dom";"22";1
"1990";"EGY";"Dom";"22";1
"1994";"FIN";"Dom";"22";1
"2001";"FRA";"Dom";"22";1
"2006";"FRA";"Dom";"22";1
"2012";"FRA";"Dom";"22";1
"1976";"GBR";"Dom";"22";1
"1978";"GBR";"Dom";"22";1
"1994";"GBR";"Dom";"22";1
"1995";"GBR";"Dom";"22";1
"1996";"GBR";"Dom";"22";1
"1998";"GBR";"Dom";"22";1
"1999";"GBR";"Dom";"22";1
"2001";"GBR";"Dom";"22";4
"2002";"GBR";"Dom";"22";2
"2003";"GBR";"Dom";"22";3
"2004";"GBR";"Dom";"22";4
"2007";"GBR";"Dom";"22";3
"2008";"GBR";"Dom";"22";4
"2009";"GBR";"Dom";"22";8
"2010";"GBR";"Dom";"22";3
"2011";"GBR";"Dom";"22";1
"2012";"GBR";"Dom";"22";1
"2014";"GBR";"Dom";"22";1
"2002";"HRV";"Dom";"22";1
"2002";"HUN";"Dom";"22";1
"2004";"HUN";"Dom";"22";1
"2001";"IND";"Dom";"22";1
"2013";"IND";"Dom";"22";1
"2005";"IRL";"Dom";"22";1
"2010";"IRL";"Dom";"22";1
"2012";"IRL";"Dom";"22";1
"1999";"IRN";"Dom";"22";1
"2006";"IRQ";"Dom";"22";1
"2003";"ITA";"Dom";"22";1
"2010";"KWT";"Dom";"22";1
"1991";"MEX";"Dom";"22";1
"1994";"MEX";"Dom";"22";1
"1999";"MEX";"Dom";"22";1
"2003";"MEX";"Dom";"22";1
"2007";"MEX";"Dom";"22";1
"2011";"MEX";"Dom";"22";1
"2003";"MYS";"Dom";"22";1
"2005";"NGA";"Dom";"22";1
"2001";"NLD";"Dom";"22";1
"2002";"NLD";"Dom";"22";1
"2004";"NLD";"Dom";"22";1
"2008";"NLD";"Dom";"22";1
"1976";"NZL";"Dom";"22";1
"1993";"NZL";"Dom";"22";1
"2002";"NZL";"Dom";"22";1
"2012";"NZL";"Dom";"22";1
"1989";"PRI";"Dom";"22";3
"2003";"PRT";"Dom";"22";1
"2009";"PRT";"Dom";"22";1
"1993";"SWE";"Dom";"22";1
"2004";"THA";"Dom";"22";1
"2003";"TUR";"Dom";"22";1
"1962";"USA";"Dom";"22";2
"1966";"USA";"Dom";"22";1
"1968";"USA";"Dom";"22";2
"1970";"USA";"Dom";"22";2
"1971";"USA";"Dom";"22";1
"1973";"USA";"Dom";"22";2
"1974";"USA";"Dom";"22";4
"1975";"USA";"Dom";"22";7
"1976";"USA";"Dom";"22";5
"1977";"USA";"Dom";"22";3
"1978";"USA";"Dom";"22";2
"1979";"USA";"Dom";"22";4
"1980";"USA";"Dom";"22";4
"1981";"USA";"Dom";"22";2
"1982";"USA";"Dom";"22";2
"1983";"USA";"Dom";"22";1
"1984";"USA";"Dom";"22";4
"1985";"USA";"Dom";"22";3
"1986";"USA";"Dom";"22";3
"1987";"USA";"Dom";"22";3
"1988";"USA";"Dom";"22";2
"1989";"USA";"Dom";"22";4
"1990";"USA";"Dom";"22";6
"1991";"USA";"Dom";"22";4
"1992";"USA";"Dom";"22";3
"1993";"USA";"Dom";"22";2
"1994";"USA";"Dom";"22";7
"1995";"USA";"Dom";"22";26
"1996";"USA";"Dom";"22";11
"1997";"USA";"Dom";"22";23
"1998";"USA";"Dom";"22";25
"1999";"USA";"Dom";"22";56
"2000";"USA";"Dom";"22";40
"2001";"USA";"Dom";"22";59
"2002";"USA";"Dom";"22";44
"2003";"USA";"Dom";"22";56
"2004";"USA";"Dom";"22";48
"2005";"USA";"Dom";"22";41
"2006";"USA";"Dom";"22";50
"2007";"USA";"Dom";"22";66
"2008";"USA";"Dom";"22";65
"2009";"USA";"Dom";"22";57
"2010";"USA";"Dom";"22";119
"2011";"USA";"Dom";"22";102
"2012";"USA";"Dom";"22";127
"2013";"USA";"Dom";"22";133
"2014";"USA";"Dom";"22";38
"2009";"ZAF";"Dom";"22";2
"2007";"ARG";"Qua";"22";1
"1997";"AUS";"Qua";"22";1
"1999";"AUS";"Qua";"22";1
"2001";"AUS";"Qua";"22";1
"2002";"AUS";"Qua";"22";1
"2003";"AUS";"Qua";"22";2
"2004";"AUS";"Qua";"22";1
"2005";"AUS";"Qua";"22";1
"2007";"AUS";"Qua";"22";1
"2011";"AUS";"Qua";"22";2
"2012";"AUS";"Qua";"22";1
"2013";"AUS";"Qua";"22";2
"1999";"BEL";"Qua";"22";1
"2010";"BRA";"Qua";"22";1
"1966";"CAN";"Qua";"22";1
"1973";"CAN";"Qua";"22";1
"1979";"CAN";"Qua";"22";1
"1988";"CAN";"Qua";"22";1
"1990";"CAN";"Qua";"22";1
"1995";"CAN";"Qua";"22";1
"1997";"CAN";"Qua";"22";1
"1998";"CAN";"Qua";"22";3
"1999";"CAN";"Qua";"22";2
"2001";"CAN";"Qua";"22";5
"2002";"CAN";"Qua";"22";6
"2003";"CAN";"Qua";"22";10
"2004";"CAN";"Qua";"22";4
"2005";"CAN";"Qua";"22";3
"2006";"CAN";"Qua";"22";6
"2007";"CAN";"Qua";"22";9
"2008";"CAN";"Qua";"22";3
"2009";"CAN";"Qua";"22";2
"2010";"CAN";"Qua";"22";5
"2011";"CAN";"Qua";"22";2
"2012";"CAN";"Qua";"22";9
"2013";"CAN";"Qua";"22";5
"2014";"CAN";"Qua";"22";2
"2008";"CHN";"Qua";"22";1
"2012";"CHN";"Qua";"22";1
"1983";"COL";"Qua";"22";1
"2014";"COL";"Qua";"22";1
"2005";"CYP";"Qua";"22";1
"2003";"DEU";"Qua";"22";1
"2002";"ESP";"Qua";"22";1
"2000";"FIN";"Qua";"22";1
"1994";"FRA";"Qua";"22";1
"2001";"FRA";"Qua";"22";1
"1966";"GBR";"Qua";"22";1
"1970";"GBR";"Qua";"22";1
"1978";"GBR";"Qua";"22";1
"1987";"GBR";"Qua";"22";1
"1993";"GBR";"Qua";"22";1
"1996";"GBR";"Qua";"22";1
"2000";"GBR";"Qua";"22";8
"2001";"GBR";"Qua";"22";4
"2002";"GBR";"Qua";"22";3
"2003";"GBR";"Qua";"22";3
"2004";"GBR";"Qua";"22";1
"2005";"GBR";"Qua";"22";1
"2006";"GBR";"Qua";"22";1
"2007";"GBR";"Qua";"22";4
"2008";"GBR";"Qua";"22";4
"2009";"GBR";"Qua";"22";4
"2010";"GBR";"Qua";"22";2
"2011";"GBR";"Qua";"22";1
"2012";"GBR";"Qua";"22";2
"2013";"GBR";"Qua";"22";2
"2005";"GRC";"Qua";"22";1
"2002";"HND";"Qua";"22";1
"2007";"HRV";"Qua";"22";1
"2012";"IDN";"Qua";"22";1
"2000";"IND";"Qua";"22";2
"2006";"IND";"Qua";"22";1
"2004";"IRQ";"Qua";"22";1
"2003";"ITA";"Qua";"22";1
"1995";"JAM";"Qua";"22";1
"2000";"JPN";"Qua";"22";1
"1996";"MEX";"Qua";"22";1
"2002";"MEX";"Qua";"22";1
"2006";"MEX";"Qua";"22";1
"2009";"MYS";"Qua";"22";1
"2007";"NLD";"Qua";"22";1
"2007";"NOR";"Qua";"22";1
"2000";"NZL";"Qua";"22";1
"2001";"NZL";"Qua";"22";1
"2002";"NZL";"Qua";"22";1
"2004";"NZL";"Qua";"22";1
"2010";"NZL";"Qua";"22";1
"1976";"PHL";"Qua";"22";1
"2010";"PHL";"Qua";"22";1
"1998";"POL";"Qua";"22";1
"2011";"PRI";"Qua";"22";1
"1998";"PRT";"Qua";"22";1
"1999";"PYF";"Qua";"22";1
"2012";"SWE";"Qua";"22";1
"2004";"TUR";"Qua";"22";1
"1966";"USA";"Qua";"22";2
"1970";"USA";"Qua";"22";1
"1971";"USA";"Qua";"22";4
"1972";"USA";"Qua";"22";3
"1973";"USA";"Qua";"22";4
"1974";"USA";"Qua";"22";2
"1975";"USA";"Qua";"22";4
"1976";"USA";"Qua";"22";8
"1977";"USA";"Qua";"22";7
"1978";"USA";"Qua";"22";3
"1979";"USA";"Qua";"22";6
"1980";"USA";"Qua";"22";4
"1981";"USA";"Qua";"22";4
"1982";"USA";"Qua";"22";2
"1983";"USA";"Qua";"22";3
"1984";"USA";"Qua";"22";1
"1985";"USA";"Qua";"22";5
"1986";"USA";"Qua";"22";6
"1987";"USA";"Qua";"22";3
"1988";"USA";"Qua";"22";4
"1989";"USA";"Qua";"22";4
"1990";"USA";"Qua";"22";6
"1991";"USA";"Qua";"22";1
"1992";"USA";"Qua";"22";5
"1993";"USA";"Qua";"22";1
"1994";"USA";"Qua";"22";11
"1995";"USA";"Qua";"22";28
"1996";"USA";"Qua";"22";12
"1997";"USA";"Qua";"22";10
"1998";"USA";"Qua";"22";27
"1999";"USA";"Qua";"22";37
"2000";"USA";"Qua";"22";46
"2001";"USA";"Qua";"22";48
"2002";"USA";"Qua";"22";57
"2003";"USA";"Qua";"22";69
"2004";"USA";"Qua";"22";65
"2005";"USA";"Qua";"22";65
"2006";"USA";"Qua";"22";46
"2007";"USA";"Qua";"22";87
"2008";"USA";"Qua";"22";95
"2009";"USA";"Qua";"22";63
"2010";"USA";"Qua";"22";76
"2011";"USA";"Qua";"22";70
"2012";"USA";"Qua";"22";189
"2013";"USA";"Qua";"22";100
"2014";"USA";"Qua";"22";22
"2004";"ZAF";"Qua";"22";2
"2000";"AUS";"Qui";"22";1
"2002";"AUS";"Qui";"22";1
"2003";"AUS";"Qui";"22";3
"2005";"AUS";"Qui";"22";1
"2006";"AUS";"Qui";"22";2
"2009";"AUS";"Qui";"22";1
"2013";"AUS";"Qui";"22";1
"2014";"AUS";"Qui";"22";1
"2002";"BEL";"Qui";"22";1
"2014";"BEL";"Qui";"22";1
"2014";"BGR";"Qui";"22";1
"1995";"BHS";"Qui";"22";1
"1998";"BHS";"Qui";"22";1
"2002";"BIH";"Qui";"22";1
"2011";"BIH";"Qui";"22";1
"2005";"BRA";"Qui";"22";1
"2006";"BRA";"Qui";"22";1
"1978";"CAN";"Qui";"22";1
"1981";"CAN";"Qui";"22";1
"1983";"CAN";"Qui";"22";1
"1997";"CAN";"Qui";"22";1
"1998";"CAN";"Qui";"22";2
"1999";"CAN";"Qui";"22";2
"2000";"CAN";"Qui";"22";2
"2001";"CAN";"Qui";"22";4
"2002";"CAN";"Qui";"22";1
"2003";"CAN";"Qui";"22";11
"2004";"CAN";"Qui";"22";6
"2005";"CAN";"Qui";"22";3
"2007";"CAN";"Qui";"22";4
"2008";"CAN";"Qui";"22";2
"2009";"CAN";"Qui";"22";4
"2010";"CAN";"Qui";"22";9
"2011";"CAN";"Qui";"22";7
"2012";"CAN";"Qui";"22";2
"2013";"CAN";"Qui";"22";10
"2014";"CAN";"Qui";"22";2
"2000";"CRI";"Qui";"22";1
"2012";"CYP";"Qui";"22";1
"1990";"DEU";"Qui";"22";1
"2006";"DEU";"Qui";"22";1
"2008";"DEU";"Qui";"22";1
"2004";"ECU";"Qui";"22";1
"2008";"ESP";"Qui";"22";1
"2003";"FIN";"Qui";"22";1
"2011";"FRA";"Qui";"22";1
"1979";"GBR";"Qui";"22";1
"1994";"GBR";"Qui";"22";1
"1995";"GBR";"Qui";"22";1
"1996";"GBR";"Qui";"22";1
"1998";"GBR";"Qui";"22";3
"1999";"GBR";"Qui";"22";1
"2000";"GBR";"Qui";"22";2
"2001";"GBR";"Qui";"22";4
"2002";"GBR";"Qui";"22";4
"2003";"GBR";"Qui";"22";4
"2005";"GBR";"Qui";"22";2
"2006";"GBR";"Qui";"22";2
"2007";"GBR";"Qui";"22";3
"2008";"GBR";"Qui";"22";3
"2009";"GBR";"Qui";"22";4
"2010";"GBR";"Qui";"22";6
"2011";"GBR";"Qui";"22";3
"2012";"GBR";"Qui";"22";3
"2001";"IND";"Qui";"22";1
"2013";"IND";"Qui";"22";2
"2014";"IND";"Qui";"22";1
"2001";"IRL";"Qui";"22";1
"2012";"ITA";"Qui";"22";1
"1996";"JPN";"Qui";"22";1
"2002";"LKA";"Qui";"22";1
"2001";"LTU";"Qui";"22";1
"1998";"MAR";"Qui";"22";1
"1995";"MEX";"Qui";"22";1
"1997";"MEX";"Qui";"22";1
"2006";"MEX";"Qui";"22";1
"2002";"NLD";"Qui";"22";2
"2003";"NLD";"Qui";"22";2
"2005";"NOR";"Qui";"22";1
"2003";"NZL";"Qui";"22";1
"2005";"NZL";"Qui";"22";1
"2010";"PAK";"Qui";"22";1
"2011";"PRI";"Qui";"22";1
"2013";"PRI";"Qui";"22";2
"2004";"PRT";"Qui";"22";1
"1997";"QAT";"Qui";"22";1
"1968";"SWE";"Qui";"22";1
"1992";"SWZ";"Qui";"22";1
"2003";"THA";"Qui";"22";1
"2006";"TUR";"Qui";"22";1
"1966";"USA";"Qui";"22";4
"1968";"USA";"Qui";"22";1
"1971";"USA";"Qui";"22";2
"1972";"USA";"Qui";"22";5
"1973";"USA";"Qui";"22";1
"1974";"USA";"Qui";"22";7
"1975";"USA";"Qui";"22";1
"1976";"USA";"Qui";"22";5
"1977";"USA";"Qui";"22";4
"1978";"USA";"Qui";"22";10
"1979";"USA";"Qui";"22";3
"1980";"USA";"Qui";"22";3
"1982";"USA";"Qui";"22";1
"1984";"USA";"Qui";"22";2
"1985";"USA";"Qui";"22";2
"1986";"USA";"Qui";"22";2
"1987";"USA";"Qui";"22";3
"1988";"USA";"Qui";"22";3
"1989";"USA";"Qui";"22";4
"1990";"USA";"Qui";"22";4
"1991";"USA";"Qui";"22";9
"1992";"USA";"Qui";"22";4
"1993";"USA";"Qui";"22";6
"1994";"USA";"Qui";"22";10
"1995";"USA";"Qui";"22";14
"1996";"USA";"Qui";"22";20
"1997";"USA";"Qui";"22";22
"1998";"USA";"Qui";"22";36
"1999";"USA";"Qui";"22";45
"2000";"USA";"Qui";"22";52
"2001";"USA";"Qui";"22";47
"2002";"USA";"Qui";"22";48
"2003";"USA";"Qui";"22";51
"2004";"USA";"Qui";"22";65
"2005";"USA";"Qui";"22";51
"2006";"USA";"Qui";"22";35
"2007";"USA";"Qui";"22";70
"2008";"USA";"Qui";"22";63
"2009";"USA";"Qui";"22";61
"2010";"USA";"Qui";"22";73
"2011";"USA";"Qui";"22";74
"2012";"USA";"Qui";"22";103
"2013";"USA";"Qui";"22";150
"2014";"USA";"Qui";"22";37
"2009";"VEN";"Qui";"22";1
"1999";"ARG";"Sáb";"22";1
"2011";"ARG";"Sáb";"22";1
"2010";"ATG";"Sáb";"22";1
"1978";"AUS";"Sáb";"22";1
"1999";"AUS";"Sáb";"22";1
"2000";"AUS";"Sáb";"22";1
"2001";"AUS";"Sáb";"22";1
"2005";"AUS";"Sáb";"22";1
"2007";"AUS";"Sáb";"22";1
"2013";"AUS";"Sáb";"22";1
"2002";"BEL";"Sáb";"22";1
"2005";"BEL";"Sáb";"22";1
"2010";"BGR";"Sáb";"22";1
"2001";"BRA";"Sáb";"22";1
"2004";"BRA";"Sáb";"22";1
"2007";"BRA";"Sáb";"22";2
"1970";"CAN";"Sáb";"22";2
"1974";"CAN";"Sáb";"22";1
"1978";"CAN";"Sáb";"22";1
"1982";"CAN";"Sáb";"22";1
"1984";"CAN";"Sáb";"22";1
"1987";"CAN";"Sáb";"22";1
"1993";"CAN";"Sáb";"22";1
"1996";"CAN";"Sáb";"22";3
"1997";"CAN";"Sáb";"22";2
"1998";"CAN";"Sáb";"22";3
"1999";"CAN";"Sáb";"22";1
"2000";"CAN";"Sáb";"22";1
"2001";"CAN";"Sáb";"22";2
"2002";"CAN";"Sáb";"22";4
"2003";"CAN";"Sáb";"22";11
"2004";"CAN";"Sáb";"22";10
"2005";"CAN";"Sáb";"22";6
"2006";"CAN";"Sáb";"22";8
"2007";"CAN";"Sáb";"22";4
"2008";"CAN";"Sáb";"22";6
"2009";"CAN";"Sáb";"22";3
"2010";"CAN";"Sáb";"22";5
"2011";"CAN";"Sáb";"22";7
"2012";"CAN";"Sáb";"22";23
"2013";"CAN";"Sáb";"22";25
"2014";"CAN";"Sáb";"22";2
"2002";"CHE";"Sáb";"22";1
"2008";"CHE";"Sáb";"22";1
"1997";"CRI";"Sáb";"22";1
"2013";"CZE";"Sáb";"22";1
"1981";"DEU";"Sáb";"22";1
"1990";"DEU";"Sáb";"22";1
"2000";"DEU";"Sáb";"22";1
"2004";"DEU";"Sáb";"22";1
"2008";"DEU";"Sáb";"22";3
"1978";"DOM";"Sáb";"22";1
"2003";"ESP";"Sáb";"22";2
"2006";"ESP";"Sáb";"22";1
"2003";"FIN";"Sáb";"22";1
"2011";"FIN";"Sáb";"22";1
"1994";"FRA";"Sáb";"22";1
"2011";"FRA";"Sáb";"22";2
"1972";"GBR";"Sáb";"22";1
"1979";"GBR";"Sáb";"22";1
"1984";"GBR";"Sáb";"22";1
"1996";"GBR";"Sáb";"22";1
"1998";"GBR";"Sáb";"22";1
"1999";"GBR";"Sáb";"22";1
"2000";"GBR";"Sáb";"22";3
"2001";"GBR";"Sáb";"22";4
"2002";"GBR";"Sáb";"22";3
"2003";"GBR";"Sáb";"22";4
"2005";"GBR";"Sáb";"22";1
"2006";"GBR";"Sáb";"22";4
"2007";"GBR";"Sáb";"22";11
"2008";"GBR";"Sáb";"22";5
"2009";"GBR";"Sáb";"22";21
"2010";"GBR";"Sáb";"22";13
"2011";"GBR";"Sáb";"22";2
"2012";"GBR";"Sáb";"22";3
"2013";"GBR";"Sáb";"22";1
"1991";"GRC";"Sáb";"22";1
"2008";"HRV";"Sáb";"22";1
"2001";"IND";"Sáb";"22";1
"2005";"IND";"Sáb";"22";1
"2006";"IND";"Sáb";"22";2
"2012";"IND";"Sáb";"22";1
"2014";"IND";"Sáb";"22";1
"1999";"IRL";"Sáb";"22";1
"2007";"IRL";"Sáb";"22";1
"2009";"IRL";"Sáb";"22";1
"2011";"IRN";"Sáb";"22";1
"1997";"ISL";"Sáb";"22";1
"1998";"ITA";"Sáb";"22";1
"2014";"KEN";"Sáb";"22";1
"1997";"MEX";"Sáb";"22";1
"1999";"MEX";"Sáb";"22";1
"2004";"MEX";"Sáb";"22";1
"2007";"MNG";"Sáb";"22";1
"2000";"MYS";"Sáb";"22";1
"2003";"MYS";"Sáb";"22";1
"2011";"NGA";"Sáb";"22";1
"1990";"NLD";"Sáb";"22";1
"1999";"NLD";"Sáb";"22";2
"2003";"NLD";"Sáb";"22";1
"2004";"NLD";"Sáb";"22";1
"2005";"NLD";"Sáb";"22";1
"2006";"NLD";"Sáb";"22";1
"1995";"NOR";"Sáb";"22";1
"2009";"NOR";"Sáb";"22";1
"1998";"NZL";"Sáb";"22";1
"2003";"NZL";"Sáb";"22";1
"2005";"NZL";"Sáb";"22";2
"2006";"NZL";"Sáb";"22";1
"2013";"NZL";"Sáb";"22";1
"2010";"PER";"Sáb";"22";1
"2012";"PER";"Sáb";"22";1
"2006";"PHL";"Sáb";"22";1
"2013";"PHL";"Sáb";"22";1
"2011";"PRI";"Sáb";"22";1
"1973";"ROU";"Sáb";"22";1
"2006";"SRB";"Sáb";"22";1
"2008";"SRB";"Sáb";"22";1
"2011";"SWE";"Sáb";"22";1
"2013";"THA";"Sáb";"22";1
"2011";"TUN";"Sáb";"22";1
"1962";"USA";"Sáb";"22";1
"1966";"USA";"Sáb";"22";3
"1968";"USA";"Sáb";"22";4
"1972";"USA";"Sáb";"22";2
"1974";"USA";"Sáb";"22";7
"1975";"USA";"Sáb";"22";4
"1976";"USA";"Sáb";"22";4
"1977";"USA";"Sáb";"22";3
"1978";"USA";"Sáb";"22";9
"1979";"USA";"Sáb";"22";5
"1980";"USA";"Sáb";"22";2
"1981";"USA";"Sáb";"22";4
"1982";"USA";"Sáb";"22";2
"1984";"USA";"Sáb";"22";6
"1985";"USA";"Sáb";"22";7
"1986";"USA";"Sáb";"22";1
"1987";"USA";"Sáb";"22";6
"1988";"USA";"Sáb";"22";3
"1989";"USA";"Sáb";"22";3
"1990";"USA";"Sáb";"22";4
"1991";"USA";"Sáb";"22";6
"1992";"USA";"Sáb";"22";8
"1993";"USA";"Sáb";"22";1
"1994";"USA";"Sáb";"22";5
"1995";"USA";"Sáb";"22";26
"1996";"USA";"Sáb";"22";19
"1997";"USA";"Sáb";"22";16
"1998";"USA";"Sáb";"22";33
"1999";"USA";"Sáb";"22";49
"2000";"USA";"Sáb";"22";65
"2001";"USA";"Sáb";"22";92
"2002";"USA";"Sáb";"22";59
"2003";"USA";"Sáb";"22";54
"2004";"USA";"Sáb";"22";85
"2005";"USA";"Sáb";"22";55
"2006";"USA";"Sáb";"22";65
"2007";"USA";"Sáb";"22";70
"2008";"USA";"Sáb";"22";96
"2009";"USA";"Sáb";"22";107
"2010";"USA";"Sáb";"22";129
"2011";"USA";"Sáb";"22";148
"2012";"USA";"Sáb";"22";228
"2013";"USA";"Sáb";"22";261
"2014";"USA";"Sáb";"22";59
"1997";"VIR";"Sáb";"22";1
"2000";"ZAF";"Sáb";"22";1
"2001";"ZAF";"Sáb";"22";1
"2010";"ZAF";"Sáb";"22";1
"2012";"ARE";"Seg";"22";1
"1977";"ARG";"Seg";"22";1
"2002";"ARG";"Seg";"22";1
"2012";"ARM";"Seg";"22";1
"1996";"AUS";"Seg";"22";1
"2000";"AUS";"Seg";"22";2
"2002";"AUS";"Seg";"22";1
"2006";"AUS";"Seg";"22";1
"2007";"AUS";"Seg";"22";1
"2010";"AUS";"Seg";"22";1
"2011";"AUS";"Seg";"22";1
"2012";"AUS";"Seg";"22";1
"2013";"AUS";"Seg";"22";1
"2001";"BEL";"Seg";"22";1
"2007";"BRA";"Seg";"22";1
"2008";"BRA";"Seg";"22";1
"1975";"CAN";"Seg";"22";1
"1990";"CAN";"Seg";"22";2
"1991";"CAN";"Seg";"22";1
"1994";"CAN";"Seg";"22";1
"1995";"CAN";"Seg";"22";2
"1996";"CAN";"Seg";"22";3
"1997";"CAN";"Seg";"22";1
"1998";"CAN";"Seg";"22";1
"1999";"CAN";"Seg";"22";2
"2000";"CAN";"Seg";"22";3
"2001";"CAN";"Seg";"22";4
"2002";"CAN";"Seg";"22";9
"2003";"CAN";"Seg";"22";5
"2004";"CAN";"Seg";"22";4
"2005";"CAN";"Seg";"22";4
"2006";"CAN";"Seg";"22";3
"2007";"CAN";"Seg";"22";1
"2008";"CAN";"Seg";"22";2
"2009";"CAN";"Seg";"22";3
"2010";"CAN";"Seg";"22";3
"2011";"CAN";"Seg";"22";3
"2012";"CAN";"Seg";"22";4
"2013";"CAN";"Seg";"22";8
"2000";"CHE";"Seg";"22";1
"2003";"CHE";"Seg";"22";1
"2007";"CHN";"Seg";"22";1
"2000";"DEU";"Seg";"22";1
"2001";"DEU";"Seg";"22";1
"2009";"DEU";"Seg";"22";1
"2014";"DEU";"Seg";"22";1
"2003";"ECU";"Seg";"22";1
"1990";"EST";"Seg";"22";1
"1994";"GBR";"Seg";"22";1
"1995";"GBR";"Seg";"22";1
"1996";"GBR";"Seg";"22";1
"1997";"GBR";"Seg";"22";1
"1998";"GBR";"Seg";"22";1
"2001";"GBR";"Seg";"22";2
"2002";"GBR";"Seg";"22";4
"2003";"GBR";"Seg";"22";4
"2004";"GBR";"Seg";"22";5
"2005";"GBR";"Seg";"22";3
"2006";"GBR";"Seg";"22";5
"2007";"GBR";"Seg";"22";5
"2008";"GBR";"Seg";"22";3
"2009";"GBR";"Seg";"22";4
"2010";"GBR";"Seg";"22";1
"2012";"GBR";"Seg";"22";3
"2013";"GBR";"Seg";"22";1
"2004";"GRC";"Seg";"22";1
"2001";"HND";"Seg";"22";1
"2001";"HUN";"Seg";"22";1
"1998";"IND";"Seg";"22";1
"2007";"IND";"Seg";"22";2
"2012";"IND";"Seg";"22";1
"2009";"IRL";"Seg";"22";1
"2014";"IRL";"Seg";"22";1
"1998";"ISR";"Seg";"22";1
"2011";"ISR";"Seg";"22";1
"2010";"ITA";"Seg";"22";1
"2008";"JPN";"Seg";"22";1
"1968";"MEX";"Seg";"22";1
"1999";"MEX";"Seg";"22";1
"2001";"MEX";"Seg";"22";1
"2003";"MEX";"Seg";"22";1
"2004";"MEX";"Seg";"22";2
"2001";"MYS";"Seg";"22";1
"2002";"MYS";"Seg";"22";1
"2000";"NLD";"Seg";"22";1
"2002";"NLD";"Seg";"22";1
"2005";"NLD";"Seg";"22";1
"2009";"NLD";"Seg";"22";1
"2010";"NLD";"Seg";"22";1
"1975";"NZL";"Seg";"22";1
"1998";"NZL";"Seg";"22";1
"2000";"NZL";"Seg";"22";1
"2004";"NZL";"Seg";"22";1
"2014";"PHL";"Seg";"22";1
"2003";"POL";"Seg";"22";1
"2013";"POL";"Seg";"22";1
"2006";"PRI";"Seg";"22";1
"1997";"SWE";"Seg";"22";1
"1999";"SWE";"Seg";"22";1
"2010";"THA";"Seg";"22";1
"2010";"TUR";"Seg";"22";1
"1962";"USA";"Seg";"22";1
"1966";"USA";"Seg";"22";5
"1968";"USA";"Seg";"22";4
"1970";"USA";"Seg";"22";3
"1972";"USA";"Seg";"22";1
"1973";"USA";"Seg";"22";4
"1974";"USA";"Seg";"22";8
"1975";"USA";"Seg";"22";3
"1976";"USA";"Seg";"22";1
"1977";"USA";"Seg";"22";3
"1978";"USA";"Seg";"22";1
"1979";"USA";"Seg";"22";2
"1980";"USA";"Seg";"22";5
"1981";"USA";"Seg";"22";6
"1983";"USA";"Seg";"22";3
"1984";"USA";"Seg";"22";2
"1985";"USA";"Seg";"22";4
"1986";"USA";"Seg";"22";4
"1987";"USA";"Seg";"22";2
"1988";"USA";"Seg";"22";10
"1989";"USA";"Seg";"22";7
"1990";"USA";"Seg";"22";2
"1991";"USA";"Seg";"22";6
"1992";"USA";"Seg";"22";5
"1993";"USA";"Seg";"22";3
"1994";"USA";"Seg";"22";7
"1995";"USA";"Seg";"22";13
"1996";"USA";"Seg";"22";15
"1997";"USA";"Seg";"22";15
"1998";"USA";"Seg";"22";29
"1999";"USA";"Seg";"22";30
"2000";"USA";"Seg";"22";36
"2001";"USA";"Seg";"22";64
"2002";"USA";"Seg";"22";47
"2003";"USA";"Seg";"22";48
"2004";"USA";"Seg";"22";47
"2005";"USA";"Seg";"22";62
"2006";"USA";"Seg";"22";47
"2007";"USA";"Seg";"22";51
"2008";"USA";"Seg";"22";57
